,essay_id,pred
0,6409,-3.4846537113189697
1,6827,-2.452374219894409
2,7343,-5.088186264038086
4,6538,-4.222508430480957
5,7250,0.40632373094558716
6,7064,-2.319434642791748
7,7163,-3.1678121089935303
8,7060,-3.733529806137085
9,7031,-1.1289699077606201
12,6080,-0.0926923081278801
13,6265,-2.186009407043457
14,7396,0.9980499148368835
15,6630,-6.332634925842285
16,7521,1.982601523399353
18,6391,-4.622611045837402
20,7330,1.6265699863433838
21,7672,4.810004234313965
22,6133,-5.768305778503418
23,6715,-7.198446273803711
24,7022,-0.8826343417167664
25,7089,3.420341730117798
26,6097,-6.097626686096191
27,6353,2.0373198986053467
28,6596,-0.38069212436676025
29,7088,-0.36646080017089844
30,6021,-4.661085605621338
31,6408,6.668598651885986
32,6191,1.1692062616348267
35,7082,4.748717308044434
38,6813,-2.384659767150879
40,6845,4.581689834594727
42,7307,6.16385555267334
43,7666,0.7139145731925964
44,7545,4.1421284675598145
46,7352,1.4346272945404053
47,7236,-6.500776767730713
50,6395,-3.406109094619751
51,7377,-0.5345672965049744
52,6183,2.117293357849121
54,7311,-4.665600776672363
56,7332,-3.196345090866089
57,6516,6.720103740692139
58,6062,-2.5673043727874756
59,6645,3.117865562438965
60,6576,-1.6399987936019897
61,7220,-6.632114410400391
62,6218,-1.4068245887756348
63,7703,0.4218181073665619
64,7169,-0.3795935809612274
66,6707,2.4337260723114014
67,6010,-1.5856437683105469
68,7294,-1.6717809438705444
70,7200,0.8608332872390747
71,7159,2.302422285079956
72,7092,-4.3011064529418945
73,6359,-6.942046165466309
74,6347,-1.6015735864639282
75,7547,2.1729776859283447
76,6311,-3.092449426651001
77,7201,-5.378643989562988
79,7694,2.569854974746704
80,6477,-2.445366144180298
81,6243,2.0156733989715576
83,6584,2.659008741378784
84,7650,-4.46142578125
85,7317,2.2158446311950684
86,7344,6.885526657104492
87,7259,-0.046246834099292755
88,6883,-3.3893356323242188
89,7548,1.4107416868209839
92,6144,2.640880823135376
93,7669,2.040137529373169
96,6782,-5.046139717102051
97,7065,1.7654170989990234
98,6734,-5.950878620147705
100,7272,4.714967727661133
101,6582,1.213575005531311
102,6061,7.093707084655762
103,7369,-2.244898557662964
104,7631,-2.3968570232391357
106,6378,3.129976272583008
108,7023,-2.520113706588745
110,6659,0.31437212228775024
111,6317,5.327463150024414
112,7202,3.5706686973571777
113,6522,-4.296405792236328
114,7368,-4.269139289855957
115,6464,-5.444096565246582
117,6253,1.0867797136306763
118,7659,0.287445604801178
119,6335,2.9274375438690186
121,6719,-5.41605806350708
122,7074,-4.2282185554504395
123,7015,-4.000399589538574
125,7190,2.558617353439331
127,7297,-3.307159662246704
128,6221,-1.361271858215332
129,7520,-6.435752868652344
130,6610,-5.800763130187988
131,6920,1.7985258102416992
132,7078,-3.8726260662078857
133,7341,-5.087745666503906
134,6197,0.24930956959724426
135,7658,-1.1629244089126587
136,7634,-1.4643707275390625
138,6175,-1.9578253030776978
139,7410,2.5897324085235596
140,7258,-4.071444034576416
141,7039,-3.2066800594329834
142,7136,0.9626501202583313
144,6075,7.144369125366211
146,7474,-0.18612241744995117
147,7442,-3.5458221435546875
148,6534,-3.8909757137298584
149,6152,1.648641586303711
150,6069,-0.11689919978380203
152,6425,-4.925229072570801
153,6264,7.325858116149902
154,7051,-6.028079986572266
155,6422,-7.160922050476074
156,7174,1.8553822040557861
157,7181,4.440951347351074
158,6178,-0.5181952118873596
159,7071,-5.277650833129883
161,6521,-2.939032793045044
162,6306,-4.189979553222656
164,6839,-4.011384010314941
166,6411,-7.025994777679443
167,6726,0.3563601076602936
168,7223,-7.203342914581299
169,6257,-7.095428466796875
171,6223,3.999376058578491
173,6868,-0.084722600877285
174,7557,-4.571130275726318
175,7036,7.175914764404297
176,7361,0.9709914326667786
177,6562,-3.4520723819732666
178,7142,-1.0299142599105835
179,6212,1.0412615537643433
180,6285,0.6603449583053589
181,7532,-2.539884328842163
182,7696,4.9229960441589355
183,6804,3.5576727390289307
185,7020,4.590249061584473
186,6461,-4.449085235595703
187,6672,3.3713014125823975
188,7699,-1.7422362565994263
189,6120,-1.4649344682693481
190,6536,2.384615421295166
192,7042,-3.406738042831421
193,7676,-0.039054952561855316
195,7401,0.2979934513568878
196,7681,3.3692948818206787
197,6407,-2.5615780353546143
199,6386,2.351879358291626
200,6493,-0.4153442084789276
201,6156,0.1328391134738922
202,6505,1.0581376552581787
204,6754,-4.521928787231445
205,7619,4.772623062133789
207,7398,-5.10148811340332
208,7415,3.4895436763763428
210,7535,-3.555450201034546
211,6732,3.4936211109161377
212,6192,2.9956700801849365
213,7685,0.08092515915632248
216,7048,-6.526626110076904
217,6597,3.89156174659729
218,6605,-6.461426734924316
219,6483,7.3052473068237305
221,6474,4.550854682922363
222,7656,-3.8181841373443604
223,7566,-4.925091743469238
224,6670,-6.66314172744751
225,7327,0.44999128580093384
226,6970,1.165022611618042
227,7453,5.955167293548584
228,7524,-7.088399410247803
229,6724,-1.301780343055725
230,6725,-5.728516578674316
231,6797,-3.8997843265533447
232,6292,4.8502302169799805
234,6459,-3.92448353767395
235,6189,-4.3553266525268555
236,6040,-2.823500871658325
237,6567,-0.341459721326828
238,7335,7.262460708618164
239,7409,3.1601452827453613
240,7623,3.8865020275115967
241,6934,-3.799112558364868
242,6884,-1.0455620288848877
243,6736,-2.2592341899871826
244,6787,-2.6209747791290283
245,7549,1.4110404253005981
247,6446,-0.5170888900756836
248,6015,1.163397192955017
249,7452,-1.8053752183914185
250,7702,0.15174460411071777
251,6636,2.9974405765533447
252,7695,-4.713812828063965
253,6099,-5.265127658843994
254,7109,1.8541648387908936
255,6875,-3.931541681289673
256,7326,-0.7313532829284668
257,6849,5.38676643371582
258,7397,-3.097032070159912
259,7627,-1.5945219993591309
260,6440,-4.294834136962891
261,6918,-3.3455615043640137
263,7376,-1.8704488277435303
266,6809,2.766479253768921
268,7644,-5.182403564453125
270,6102,-0.22067329287528992
272,6329,-1.150416612625122
273,7162,0.3945443332195282
274,7046,-7.116096496582031
275,6828,-3.8141396045684814
276,7244,5.714631080627441
277,6247,1.948077917098999
278,7470,2.076720952987671
279,6967,4.046785831451416
280,6796,-5.6720781326293945
282,6569,-2.5668303966522217
284,7542,2.313626527786255
285,7166,-0.731669008731842
286,7070,-3.287929058074951
287,7654,-0.06653132289648056
289,6658,-2.349522113800049
290,7080,1.8289514780044556
291,7374,-3.5135858058929443
292,7150,-6.13331413269043
293,7400,-4.350888729095459
294,7404,-1.678025245666504
295,6470,0.0212254598736763
296,6325,-3.4093427658081055
297,7475,3.6468522548675537
298,6137,1.3199703693389893
299,6430,-2.522683620452881
300,7283,-6.281067848205566
302,6829,-4.1417083740234375
303,6469,-3.8049402236938477
305,6924,0.7375150918960571
306,7263,1.0279603004455566
307,6482,-6.334024906158447
308,7581,-5.82871150970459
309,7613,7.113853454589844
310,6433,0.5961728692054749
312,7127,-1.7366361618041992
313,7497,-7.125983715057373
314,6277,-6.315834045410156
315,7646,-7.029731750488281
316,7300,1.3319017887115479
317,6985,-3.510742664337158
318,6741,4.009668827056885
319,7495,-1.4775826930999756
320,6665,-1.8110424280166626
321,7281,-2.4019453525543213
322,6904,6.51043701171875
323,6701,4.541941165924072
324,7310,-2.3005211353302
325,7459,-4.410114288330078
328,6367,-2.1566193103790283
329,7211,-2.7020645141601562
335,6289,-2.6578421592712402
336,7007,1.9009833335876465
337,7418,0.4868088662624359
338,6336,3.7094242572784424
339,7285,0.9310609698295593
340,7339,1.889702558517456
341,6049,-4.293611526489258
342,7125,5.502903938293457
343,5989,-2.427077054977417
344,6007,2.383042573928833
345,6714,-0.8939340710639954
346,7555,-5.063830375671387
347,6502,-1.3848637342453003
349,6269,-6.04642915725708
350,6818,2.561108350753784
351,7414,-5.937744617462158
352,7477,-5.874227523803711
353,7403,-0.6086417436599731
354,6039,-0.6862911581993103
356,6762,5.609957695007324
357,6403,-7.146084785461426
358,6365,-3.6086978912353516
359,7187,1.8546042442321777
360,6051,1.7103866338729858
361,7488,-3.887798309326172
362,6892,-2.6102540493011475
363,7424,6.509441375732422
364,6222,-2.2202272415161133
365,7657,2.9483284950256348
367,7471,-6.394026756286621
368,7306,-4.376834869384766
369,6228,5.548455238342285
370,6638,-1.1239569187164307
372,6615,-0.9436340928077698
373,7585,-4.765352249145508
375,6800,1.6159629821777344
376,7355,6.352505683898926
377,6735,2.077193021774292
379,6978,-7.128592491149902
380,6030,4.328326225280762
381,6273,-2.1550867557525635
383,7137,-3.9779794216156006
384,7651,-4.988524436950684
385,7538,-1.7284290790557861
386,6673,-6.333411693572998
387,6346,-1.6144869327545166
388,6318,-3.08833909034729
389,6591,-1.8361742496490479
390,6957,2.642550230026245
391,6526,-6.135912895202637
392,6270,2.483668088912964
393,6159,-0.06271260231733322
394,7068,-3.2467100620269775
395,6301,6.148287296295166
397,6686,-4.179477691650391
398,7622,2.413752794265747
399,6897,1.235205888748169
400,6024,-3.6235504150390625
402,7514,3.8860409259796143
403,6974,4.880675792694092
404,7075,1.4160571098327637
405,7172,-3.7761952877044678
406,6287,2.4479568004608154
407,7000,-0.7715716361999512
408,6983,-4.669689178466797
409,7637,1.1680245399475098
410,6712,2.241095781326294
411,7324,-4.632493019104004
412,7171,0.6158975958824158
413,6959,2.1679537296295166
414,6507,5.076984405517578
417,7192,-6.649136066436768
418,7253,-1.332916498184204
419,6065,-0.17318913340568542
420,6054,-3.2333109378814697
421,6356,-5.233986854553223
423,6490,-5.954399585723877
425,7030,-2.616666078567505
428,6334,-1.6174061298370361
430,6319,-2.4036319255828857
431,6436,-3.5462141036987305
433,6304,-4.711180686950684
434,6752,1.4098925590515137
435,6512,2.996406316757202
436,6696,6.851082801818848
437,6076,3.279513359069824
438,7016,-3.943725347518921
439,7489,-4.414173126220703
440,7232,-7.086533069610596
442,7120,-0.9071691632270813
443,7262,-7.184450626373291
444,6224,-5.777789115905762
446,7086,-3.391409158706665
447,6259,-4.059954643249512
448,7151,6.310558319091797
449,6018,-3.2962253093719482
452,7528,2.0807862281799316
453,6093,-6.09489631652832
455,6429,-3.444115161895752
456,6202,-6.056360721588135
457,6106,-3.0595366954803467
459,6549,6.010721683502197
460,6770,2.424280881881714
462,7615,-1.9725422859191895
463,7047,-0.674603283405304
465,6999,-5.25900936126709
466,6320,-3.305396556854248
467,6896,-0.7189604640007019
468,7590,6.284369468688965
469,6031,4.442873477935791
472,6520,2.9814395904541016
473,6234,-3.992635488510132
474,6668,-4.774083137512207
475,6710,-7.161574840545654
476,6656,-4.125701904296875
477,5997,-1.1994966268539429
478,6618,-3.295823812484741
479,6044,-7.1704630851745605
481,6900,-2.3621013164520264
482,6841,-4.613440990447998
483,7389,6.716921329498291
484,6632,-3.6630163192749023
486,7356,-3.7079946994781494
488,7476,3.294177770614624
490,7141,-5.776082992553711
493,6014,4.2800750732421875
495,6210,-0.5361039638519287
496,7106,-1.7860149145126343
498,7099,3.1197452545166016
500,7527,-7.192375659942627
503,5984,-6.513643264770508
504,6444,1.667237401008606
505,6410,6.715949058532715
506,7140,-2.4456400871276855
507,6201,-6.294736385345459
508,7388,0.8410796523094177
509,6551,0.46738746762275696
510,6773,-3.2499148845672607
511,6143,2.5734894275665283
512,7105,-3.8363418579101562
513,7645,-0.36702871322631836
514,6060,-5.575746059417725
516,7206,-1.5423035621643066
517,6901,-1.3980958461761475
519,7539,4.096980094909668
520,7534,5.1148810386657715
522,6788,-4.033485412597656
523,7571,1.579221248626709
524,6217,-5.20052433013916
525,7407,4.638005256652832
526,7450,-1.9784700870513916
527,6421,-5.131064414978027
528,6791,1.2984681129455566
531,6369,-4.9609270095825195
532,6393,-4.664506912231445
533,6545,-6.102197647094727
534,7053,4.148357391357422
535,7198,-1.0281405448913574
536,7193,-1.6533368825912476
538,7329,-6.707624435424805
539,6460,2.2634336948394775
540,6242,-7.163327217102051
541,6052,1.6362509727478027
542,6362,-2.0951383113861084
543,6830,0.4038282334804535
544,6480,3.1838176250457764
545,6172,0.4550618827342987
546,6598,-6.5270915031433105
547,6677,2.6545956134796143
548,7328,-2.4389052391052246
549,7170,-2.897613763809204
550,7302,-1.1494858264923096
551,7428,6.553286075592041
552,7056,-0.06693369895219803
553,6455,6.124256610870361
554,6599,0.17364859580993652
555,6283,-5.908193111419678
556,7466,-6.696678638458252
557,6331,5.262026786804199
558,7500,-2.2058639526367188
560,7643,-2.0449163913726807
561,7100,-5.340690612792969
562,7507,-2.1567461490631104
563,6193,-3.0096023082733154
564,6338,5.5463972091674805
566,7091,-6.506720542907715
567,6079,1.1739763021469116
568,6476,2.1484320163726807
569,6873,-0.17655408382415771
570,7178,-2.045457601547241
571,7640,-2.6296868324279785
572,6406,2.0179038047790527
573,7280,2.635219097137451
574,6041,-6.024911880493164
578,6965,4.163524627685547
579,6462,-3.5081846714019775
580,6807,-3.882136583328247
581,6966,-6.171449661254883
582,7225,-3.001171112060547
583,6812,-5.070436477661133
584,6086,-3.2354953289031982
587,7359,-6.9591803550720215
588,7682,0.05412878841161728
589,6964,-2.5231997966766357
591,6412,-0.41247671842575073
593,6095,7.297929763793945
594,6919,4.65030574798584
595,6886,3.8340940475463867
597,6931,3.193612813949585
598,6704,0.12955886125564575
599,7215,3.541309118270874
