index,N,Y
0,0.3970804810523987,0.4434596002101898
1,0.9080764055252075,0.11249875277280807
2,0.534243643283844,0.30943623185157776
3,0.46258485317230225,0.36474502086639404
4,0.9055589437484741,0.11304743587970734
5,0.8270972967147827,0.18016065657138824
6,0.8130919933319092,0.15466341376304626
7,0.8350398540496826,0.16773949563503265
8,0.7797737717628479,0.1907089203596115
9,0.842986524105072,0.1332869529724121
10,0.8363332152366638,0.1628410518169403
11,0.9046773314476013,0.11545208096504211
12,0.8157497048377991,0.16277827322483063
13,0.905164361000061,0.12208791822195053
14,0.865553617477417,0.1493632048368454
15,0.9074972867965698,0.10977643728256226
16,0.8956726789474487,0.1364980936050415
17,0.9094120860099792,0.11001107841730118
18,0.8759630918502808,0.15696002542972565
19,0.8000838756561279,0.18635757267475128
20,0.814600944519043,0.15281032025814056
21,0.8837307095527649,0.1466408222913742
22,0.8364965319633484,0.15153953433036804
23,0.8062619566917419,0.16547149419784546
24,0.8250859379768372,0.1513390839099884
25,0.7619428038597107,0.17254284024238586
26,0.6855060458183289,0.18351340293884277
27,0.6218938231468201,0.27394869923591614
28,0.6931543946266174,0.21978002786636353
29,0.7350771427154541,0.22079193592071533
30,0.9048154950141907,0.11744193732738495
31,0.784534752368927,0.16464924812316895
32,0.6772100925445557,0.23170380294322968
33,0.9067105650901794,0.11180321872234344
34,0.7470876574516296,0.19927380979061127
35,0.9089906811714172,0.11053773760795593
36,0.8624852299690247,0.14152410626411438
37,0.7311638593673706,0.23732365667819977
38,0.715812087059021,0.211354061961174
39,0.9048661589622498,0.11721506714820862
40,0.5764843821525574,0.3038996756076813
41,0.7583603858947754,0.18478046357631683
42,0.7886390089988708,0.16789288818836212
43,0.7859393954277039,0.1895112544298172
44,0.9104413390159607,0.1109335646033287
45,0.5653163194656372,0.3188636302947998
46,0.6892788410186768,0.2282741814851761
47,0.6179718375205994,0.25684061646461487
48,0.7728983163833618,0.17642812430858612
49,0.9063944220542908,0.11084356158971786
50,0.8571138381958008,0.16494956612586975
51,0.7764157652854919,0.18907858431339264
52,0.9060879945755005,0.1161581352353096
53,0.7830847501754761,0.18879476189613342
54,0.9081785082817078,0.11064615100622177
55,0.7345607280731201,0.22191542387008667
56,0.9072800874710083,0.11068462580442429
57,0.6880882382392883,0.18809665739536285
58,0.9068357348442078,0.11709655821323395
59,0.832249104976654,0.15574534237384796
60,0.9056347012519836,0.11352650821208954
61,0.4615422487258911,0.300937294960022
62,0.9101693034172058,0.1142946109175682
63,0.8576260805130005,0.13564012944698334
64,0.7020537257194519,0.19737698137760162
65,0.9059292674064636,0.11510717868804932
66,0.5229480862617493,0.31618815660476685
67,0.9085673689842224,0.10917295515537262
68,0.7700729370117188,0.1824941486120224
69,0.9074461460113525,0.10997555404901505
70,0.9065932631492615,0.11915761977434158
71,0.8114823698997498,0.16372992098331451
72,0.6331275701522827,0.2715630531311035
73,0.9096524119377136,0.11116546392440796
74,0.9085934162139893,0.10998720675706863
75,0.9079377055168152,0.11165519058704376
76,0.9090195894241333,0.11012790352106094
77,0.9103888869285583,0.1073702797293663
78,0.9052013754844666,0.11423473805189133
79,0.9001118540763855,0.11635085195302963
80,0.8170062899589539,0.15452221035957336
81,0.8275011777877808,0.1590132713317871
82,0.9090957045555115,0.11205917596817017
83,0.9096788167953491,0.10939598083496094
84,0.9073157906532288,0.11351144313812256
85,0.7849339246749878,0.1773243099451065
86,0.8049662709236145,0.16907165944576263
87,0.5085386633872986,0.34020423889160156
88,0.9041773080825806,0.11660633981227875
89,0.9083729386329651,0.1111249104142189
90,0.8960109949111938,0.12749536335468292
91,0.73122638463974,0.20927517116069794
92,0.9006019234657288,0.12280610203742981
93,0.8836560845375061,0.14507006108760834
94,0.9065536856651306,0.1112632229924202
95,0.9075320959091187,0.11249649524688721
96,0.8986029624938965,0.13082262873649597
97,0.9071755409240723,0.11315649747848511
98,0.8844859600067139,0.1366739422082901
99,0.6661460399627686,0.21989606320858002
100,0.45332545042037964,0.3366463780403137
101,0.9092771410942078,0.11020088940858841
102,0.8313837647438049,0.15772144496440887
103,0.9061859846115112,0.11053866893053055
104,0.43452370166778564,0.35004833340644836
105,0.8264503479003906,0.16248072683811188
106,0.8139445781707764,0.15292517840862274
107,0.9083839654922485,0.11284470558166504
108,0.7361565232276917,0.21780672669410706
109,0.7632155418395996,0.18792927265167236
110,0.8094071745872498,0.17994804680347443
111,0.8765501976013184,0.1470407396554947
112,0.9024688005447388,0.11982901394367218
113,0.9076460003852844,0.10982426255941391
114,0.7700585126876831,0.17854298651218414
115,0.8574456572532654,0.15080444514751434
116,0.9062591791152954,0.11045504361391068
117,0.9028834700584412,0.11654520779848099
118,0.8973250985145569,0.1164107397198677
119,0.5664049983024597,0.2760053277015686
120,0.7198386192321777,0.2195872664451599
121,0.6710342764854431,0.2205485850572586
122,0.893949568271637,0.13328339159488678
123,0.6755748987197876,0.240016907453537
124,0.9120209217071533,0.1121138334274292
125,0.9058015942573547,0.11108832061290741
126,0.7483063340187073,0.1953456699848175
127,0.7874423861503601,0.17287133634090424
128,0.5004497170448303,0.3075774908065796
129,0.6388148069381714,0.25408613681793213
130,0.7440083622932434,0.19732365012168884
131,0.9067389369010925,0.11427746713161469
132,0.5464776754379272,0.26586806774139404
133,0.9018975496292114,0.12414155155420303
134,0.7864726185798645,0.16805502772331238
135,0.6882022023200989,0.26627111434936523
136,0.9094042778015137,0.11066212505102158
137,0.9008504152297974,0.12543927133083344
138,0.40565383434295654,0.4167400896549225
139,0.9029313921928406,0.1150420680642128
140,0.7942787408828735,0.17220370471477509
141,0.5797417759895325,0.2978918254375458
142,0.8975124359130859,0.11717291921377182
143,0.8605936169624329,0.16117261350154877
144,0.8987321853637695,0.12366002053022385
145,0.9083513021469116,0.11070023477077484
146,0.8360732197761536,0.15991157293319702
147,0.669594407081604,0.24378140270709991
148,0.7796631455421448,0.17090505361557007
149,0.9043672680854797,0.11877268552780151
150,0.8065180778503418,0.17402832210063934
151,0.9076306819915771,0.11276940256357193
152,0.7860274314880371,0.16379398107528687
153,0.570074200630188,0.28802597522735596
154,0.8238118290901184,0.18352696299552917
155,0.7047597169876099,0.22203052043914795
156,0.9058470129966736,0.11589447408914566
157,0.548254132270813,0.3201412856578827
158,0.6985005736351013,0.22946898639202118
159,0.725793182849884,0.2025383710861206
160,0.6013712286949158,0.2837017774581909
161,0.6864190697669983,0.24394114315509796
162,0.5043153762817383,0.3474377989768982
163,0.9083579778671265,0.11025971919298172
164,0.9083647131919861,0.11664267629384995
165,0.8214133381843567,0.15806908905506134
166,0.8339558839797974,0.15875272452831268
167,0.9005926251411438,0.12525995075702667
168,0.9056225419044495,0.11339906603097916
169,0.733372151851654,0.21073117852210999
170,0.7406202554702759,0.1959276646375656
171,0.9066370129585266,0.1126614585518837
172,0.9063528180122375,0.12134140729904175
173,0.9090437293052673,0.11336478590965271
174,0.9087405800819397,0.10960894078016281
175,0.9062015414237976,0.10928128659725189
176,0.8620637655258179,0.1645646095275879
177,0.9069445729255676,0.11316020786762238
178,0.9074528217315674,0.11272728443145752
179,0.5404671430587769,0.30426326394081116
180,0.907158613204956,0.10999494791030884
181,0.9084034562110901,0.11063873022794724
182,0.872259795665741,0.14614923298358917
183,0.9077504277229309,0.110939159989357
184,0.9066213369369507,0.11509184539318085
185,0.8435244560241699,0.1698007732629776
186,0.879932701587677,0.14035150408744812
187,0.9039251804351807,0.1163841187953949
188,0.504849910736084,0.3386716842651367
189,0.6595620512962341,0.24064429104328156
190,0.9076509475708008,0.10950357466936111
191,0.7820119261741638,0.17378917336463928
192,0.7928677797317505,0.17603106796741486
193,0.5247877836227417,0.34743332862854004
194,0.9082146883010864,0.11595715582370758
195,0.9055769443511963,0.11301326006650925
196,0.838253378868103,0.1503152698278427
197,0.9081178903579712,0.11139080673456192
198,0.904718816280365,0.11893659085035324
199,0.7211923599243164,0.2141033560037613
200,0.7474402189254761,0.2300828993320465
201,0.893829882144928,0.12239353358745575
202,0.7454810738563538,0.1905592530965805
203,0.7723802328109741,0.1777658313512802
204,0.9078474044799805,0.11165925860404968
205,0.5355659127235413,0.27017107605934143
206,0.781050443649292,0.1755761355161667
207,0.8381815552711487,0.14061148464679718
208,0.802936315536499,0.17495152354240417
209,0.5342375636100769,0.32721805572509766
210,0.9042612910270691,0.11282361298799515
211,0.9042224287986755,0.11353712528944016
212,0.8077808618545532,0.17671044170856476
213,0.3500208258628845,0.44503268599510193
214,0.6324840188026428,0.2543894052505493
215,0.6897801160812378,0.2159089744091034
216,0.8834170699119568,0.13779768347740173
217,0.6868091821670532,0.20692375302314758
218,0.9069162607192993,0.11282690614461899
219,0.9061038494110107,0.11420930922031403
220,0.9074241518974304,0.11159612983465195
221,0.6105533838272095,0.28566813468933105
222,0.5310118794441223,0.29503434896469116
223,0.8847355842590332,0.13140863180160522
224,0.5494351387023926,0.2910368740558624
225,0.798933207988739,0.1849701851606369
226,0.9056708812713623,0.11157962679862976
227,0.738121509552002,0.20530951023101807
228,0.4340169131755829,0.35106006264686584
229,0.7561632990837097,0.19640758633613586
230,0.9098899960517883,0.11177963018417358
231,0.9045774340629578,0.11655636131763458
232,0.8585101962089539,0.15729928016662598
233,0.9070543050765991,0.1120210811495781
234,0.4480248689651489,0.3567805290222168
235,0.9075947403907776,0.11335606127977371
236,0.8373070955276489,0.14635510742664337
237,0.7265592217445374,0.22826851904392242
238,0.5731284618377686,0.30508294701576233
239,0.7796398401260376,0.21818946301937103
240,0.907942533493042,0.11208668351173401
241,0.90654057264328,0.11282002925872803
242,0.9061076641082764,0.11501561850309372
243,0.9079652428627014,0.11072636395692825
244,0.9111931324005127,0.10954529792070389
245,0.7573072910308838,0.19425703585147858
246,0.9097064733505249,0.11044880747795105
247,0.9006973505020142,0.13130050897598267
248,0.5828085541725159,0.24357225000858307
249,0.8894509673118591,0.14064690470695496
250,0.7004088163375854,0.23858807981014252
251,0.8877829909324646,0.1439899057149887
252,0.6604450941085815,0.23675881326198578
253,0.9107502102851868,0.11108971387147903
254,0.5322781801223755,0.29408401250839233
255,0.883145809173584,0.14369039237499237
256,0.36356890201568604,0.48975226283073425
257,0.8995283246040344,0.13047444820404053
258,0.8083702325820923,0.1727750152349472
259,0.7915125489234924,0.1704041063785553
260,0.5135265588760376,0.2980429530143738
261,0.9070523381233215,0.11137300729751587
262,0.907252311706543,0.1114722266793251
263,0.4883406460285187,0.33852317929267883
264,0.8973646759986877,0.12771186232566833
265,0.6470621228218079,0.25901105999946594
266,0.9002851843833923,0.12630800902843475
267,0.9057623744010925,0.11789257079362869
268,0.8138429522514343,0.16475854814052582
269,0.8541175723075867,0.15920639038085938
270,0.9039081335067749,0.11940271407365799
271,0.9105075597763062,0.11271798610687256
272,0.7688263058662415,0.19633574783802032
273,0.8037148118019104,0.19024771451950073
274,0.8857638835906982,0.1466204822063446
275,0.7586978673934937,0.1605679839849472
276,0.9100415110588074,0.11259260028600693
277,0.7908108234405518,0.19044144451618195
278,0.7480189204216003,0.2068326622247696
279,0.9051870107650757,0.11449375003576279
280,0.8706963062286377,0.14860115945339203
281,0.543028712272644,0.29193904995918274
282,0.8739667534828186,0.1490318924188614
283,0.7383129000663757,0.21128833293914795
284,0.879016637802124,0.14244376122951508
285,0.907546877861023,0.11249374598264694
286,0.9037603735923767,0.115894615650177
287,0.8756377696990967,0.15506383776664734
288,0.786259114742279,0.1657864898443222
289,0.5487551093101501,0.2820069491863251
290,0.9019774794578552,0.11358052492141724
291,0.8319653272628784,0.1493104100227356
292,0.9075229167938232,0.11354177445173264
293,0.5884925127029419,0.2851979434490204
294,0.9078463912010193,0.11272376030683517
295,0.796267032623291,0.18190039694309235
296,0.6164800524711609,0.29800087213516235
297,0.9090952277183533,0.1098577156662941
298,0.7329031825065613,0.21602454781532288
299,0.8478413820266724,0.13862107694149017
300,0.7294363975524902,0.22044555842876434
301,0.8032898306846619,0.1634427160024643
302,0.7742875218391418,0.16962876915931702
303,0.7725889086723328,0.19108587503433228
304,0.9094240069389343,0.10993257910013199
305,0.9102705121040344,0.1115909293293953
306,0.8659828901290894,0.14025871455669403
307,0.8586716651916504,0.19026771187782288
308,0.9086694121360779,0.1136866882443428
309,0.9074906706809998,0.11339733749628067
310,0.9093059301376343,0.11223581433296204
311,0.7946127653121948,0.17956577241420746
312,0.9068223237991333,0.11157642304897308
313,0.8791925311088562,0.1363842934370041
314,0.9085734486579895,0.11339133977890015
315,0.5317859053611755,0.3238697350025177
316,0.5491383075714111,0.2755894660949707
317,0.9048328995704651,0.1111476719379425
318,0.8058629631996155,0.18714608252048492
319,0.8362719416618347,0.13313743472099304
320,0.8844711184501648,0.147017702460289
321,0.44988423585891724,0.366604745388031
322,0.9076197147369385,0.11121295392513275
323,0.9097315073013306,0.11107873916625977
324,0.7825904488563538,0.20016378164291382
325,0.9068726301193237,0.11647547036409378
326,0.9061070680618286,0.11714208871126175
327,0.9064425230026245,0.11030024290084839
328,0.8820993900299072,0.14146149158477783
329,0.9070764183998108,0.11137698590755463
330,0.9061129689216614,0.1161939725279808
331,0.7808626890182495,0.17624762654304504
332,0.8624210953712463,0.15835197269916534
333,0.9080971479415894,0.11540349572896957
334,0.8559373617172241,0.14384283125400543
335,0.907978892326355,0.11011652648448944
336,0.8649963140487671,0.13358382880687714
337,0.9065665602684021,0.1146424189209938
338,0.8614984750747681,0.1609647125005722
339,0.8740197420120239,0.1516440361738205
340,0.7651167511940002,0.18322034180164337
341,0.8929128050804138,0.13509367406368256
342,0.7270384430885315,0.2159508615732193
343,0.907954216003418,0.1132417693734169
344,0.7745221853256226,0.18228110671043396
345,0.5674915909767151,0.32425498962402344
346,0.8228974342346191,0.1653393656015396
347,0.5355235934257507,0.3109560012817383
348,0.6808032989501953,0.2150774747133255
349,0.8354513049125671,0.14710821211338043
350,0.5915772318840027,0.30893561244010925
351,0.7174244523048401,0.1962592899799347
352,0.9090468287467957,0.11027011275291443
353,0.7465547919273376,0.19585806131362915
354,0.646099328994751,0.2443775087594986
355,0.46925032138824463,0.3262045979499817
356,0.9064478874206543,0.1113743856549263
357,0.9082449078559875,0.1144832894206047
358,0.9082536697387695,0.11078368872404099
359,0.8695003390312195,0.1494283527135849
360,0.9077188968658447,0.11013294756412506
361,0.8673480749130249,0.1544264256954193
362,0.810559868812561,0.16314305365085602
363,0.6294532418251038,0.2339133471250534
364,0.7521225810050964,0.18549859523773193
365,0.9059272408485413,0.113542340695858
366,0.8739821314811707,0.15409213304519653
367,0.6745184063911438,0.2664864659309387
368,0.9082298278808594,0.10945620387792587
369,0.9048153162002563,0.11744118481874466
370,0.9077243208885193,0.11172009259462357
371,0.9078959226608276,0.11431393772363663
372,0.906586229801178,0.11241660267114639
373,0.9078807234764099,0.11208555102348328
374,0.9070175290107727,0.11373071372509003
375,0.8752828240394592,0.15257766842842102
376,0.8430488705635071,0.17216022312641144
377,0.6322388052940369,0.28428545594215393
378,0.9077863097190857,0.11116988956928253
379,0.8898820281028748,0.14063717424869537
380,0.9000014066696167,0.11811184883117676
381,0.8992864489555359,0.12752220034599304
382,0.605076253414154,0.27408987283706665
383,0.7392680644989014,0.19076411426067352
384,0.7841275930404663,0.17682307958602905
385,0.8674056529998779,0.14614565670490265
386,0.9070112705230713,0.11775371432304382
387,0.8382715582847595,0.14904804527759552
388,0.6205642223358154,0.29660099744796753
389,0.9081123471260071,0.11116670817136765
390,0.9042516946792603,0.11727385222911835
391,0.866024374961853,0.1572386622428894
392,0.9075743556022644,0.11054188758134842
393,0.65440434217453,0.2884826362133026
394,0.9102428555488586,0.10860417038202286
395,0.7988317608833313,0.1670076996088028
396,0.8909522891044617,0.13602598011493683
397,0.7885934114456177,0.20117872953414917
398,0.494724839925766,0.3181300759315491
399,0.8540920615196228,0.15665364265441895
400,0.7344136834144592,0.2030155062675476
401,0.511955976486206,0.3127354681491852
402,0.7618827819824219,0.18777823448181152
403,0.6106802225112915,0.25529131293296814
404,0.9002509713172913,0.12413699179887772
405,0.7204912900924683,0.22362369298934937
406,0.8227963447570801,0.1670893430709839
407,0.9064739942550659,0.11418960988521576
408,0.8931398391723633,0.13029006123542786
409,0.5778420567512512,0.2820209562778473
410,0.8861625790596008,0.1366080641746521
411,0.9080881476402283,0.1115165427327156
412,0.697946310043335,0.2296464443206787
413,0.907639741897583,0.11155467480421066
414,0.9101375937461853,0.1089899092912674
415,0.802935004234314,0.16183948516845703
416,0.9039981961250305,0.11549867689609528
417,0.7593583464622498,0.18510261178016663
418,0.7395564317703247,0.19544175267219543
419,0.9084707498550415,0.11366656422615051
420,0.9030261635780334,0.12162693589925766
421,0.8964078426361084,0.12363991141319275
422,0.866914689540863,0.14745081961154938
423,0.7580269575119019,0.18271736800670624
424,0.9066813588142395,0.11088553816080093
425,0.6385699510574341,0.24116812646389008
426,0.8903066515922546,0.13556675612926483
427,0.6446802616119385,0.2915897071361542
428,0.8262006640434265,0.16420133411884308
429,0.7934705018997192,0.165946364402771
430,0.6076480746269226,0.2842799127101898
431,0.9077221155166626,0.11210033297538757
432,0.9096522331237793,0.11213843524456024
433,0.9066125154495239,0.11360850185155869
434,0.8152094483375549,0.17397843301296234
435,0.7169703841209412,0.21290726959705353
436,0.905148446559906,0.10963649302721024
437,0.8730721473693848,0.15596932172775269
438,0.9058083891868591,0.11234845221042633
439,0.5151968598365784,0.33033591508865356
440,0.906002938747406,0.10997950285673141
441,0.9089038372039795,0.11115594953298569
442,0.48876363039016724,0.3529110550880432
443,0.8439873456954956,0.1671941876411438
444,0.8282485604286194,0.16764865815639496
445,0.7578723430633545,0.18396823108196259
446,0.7098325490951538,0.19195018708705902
447,0.669072687625885,0.23454096913337708
448,0.8537489175796509,0.14336539804935455
449,0.907817542552948,0.11112354695796967
450,0.9023224711418152,0.11584990471601486
451,0.9076229333877563,0.12020081281661987
452,0.701660692691803,0.21133649349212646
453,0.9072851538658142,0.11340103298425674
454,0.4705881178379059,0.27907273173332214
455,0.5403578877449036,0.3177611231803894
456,0.9080119729042053,0.11084821075201035
457,0.9043247699737549,0.1129959300160408
458,0.6550813913345337,0.23571307957172394
459,0.9043270945549011,0.11701998114585876
460,0.908384382724762,0.11086998134851456
461,0.5643593072891235,0.2940705120563507
462,0.5192746520042419,0.30707111954689026
463,0.9063978791236877,0.11259537935256958
464,0.8018164038658142,0.15411023795604706
465,0.907326877117157,0.10962764918804169
466,0.686256468296051,0.22329142689704895
467,0.8876465559005737,0.14018778502941132
468,0.9094582200050354,0.11036918312311172
469,0.8469493985176086,0.13804891705513
470,0.3981688618659973,0.44640299677848816
471,0.48340684175491333,0.3928118348121643
472,0.8990268111228943,0.12408336251974106
473,0.8709338307380676,0.15608610212802887
474,0.8989896178245544,0.12032435834407806
475,0.8569774627685547,0.1475171446800232
476,0.8617717027664185,0.16365279257297516
477,0.4285726547241211,0.42857596278190613
478,0.706716775894165,0.23598414659500122
479,0.6586394906044006,0.21181806921958923
480,0.9006284475326538,0.12033429741859436
481,0.777181088924408,0.1806391328573227
482,0.6968048214912415,0.23873212933540344
483,0.5493934750556946,0.31413474678993225
484,0.8082451820373535,0.17336447536945343
485,0.8211846351623535,0.17093482613563538
486,0.9072747826576233,0.1107926294207573
487,0.8500876426696777,0.172310933470726
488,0.6617145538330078,0.2132260948419571
489,0.6412748694419861,0.2700237035751343
490,0.9085277318954468,0.11368841677904129
491,0.8984106183052063,0.12853284180164337
492,0.8015915155410767,0.16733020544052124
493,0.6424872875213623,0.24802616238594055
494,0.6668279767036438,0.22768889367580414
495,0.8591293692588806,0.16168257594108582
496,0.7201916575431824,0.21333257853984833
497,0.5847846865653992,0.3195604085922241
498,0.9069446921348572,0.11346493661403656
499,0.7765558362007141,0.18502439558506012
500,0.7514803409576416,0.18573987483978271
501,0.8927322030067444,0.1298299878835678
502,0.9077662229537964,0.11256946623325348
503,0.9059297442436218,0.11208094656467438
504,0.8882501721382141,0.13882902264595032
505,0.9083988070487976,0.11054600775241852
506,0.8038939237594604,0.16988946497440338
507,0.7805099487304688,0.18162809312343597
508,0.7392811179161072,0.18053801357746124
509,0.901563286781311,0.11952407658100128
510,0.7014674544334412,0.19899696111679077
511,0.902776300907135,0.1180582046508789
512,0.9081592559814453,0.11015260219573975
513,0.838613748550415,0.17498266696929932
514,0.9070067405700684,0.11437589675188065
515,0.8905819654464722,0.1407117247581482
516,0.9058087468147278,0.1156630888581276
517,0.9098047614097595,0.10831891745328903
518,0.7491054534912109,0.21747629344463348
519,0.8422898650169373,0.16661690175533295
520,0.9086167812347412,0.11217869818210602
521,0.7549567818641663,0.17989371716976166
522,0.905885636806488,0.11677466332912445
523,0.6715896725654602,0.2658066749572754
524,0.5668312311172485,0.28258728981018066
525,0.9083526134490967,0.112092524766922
526,0.5753868222236633,0.3035503625869751
527,0.9080075025558472,0.11372470110654831
528,0.9097037315368652,0.11094657331705093
529,0.8692010641098022,0.158232182264328
530,0.7086920142173767,0.23066329956054688
531,0.5370420813560486,0.31732121109962463
532,0.4480718672275543,0.3886492848396301
533,0.8935093283653259,0.13053187727928162
534,0.8297496438026428,0.1547887921333313
535,0.9079285860061646,0.11263851076364517
536,0.8512844443321228,0.14469781517982483
537,0.8615813851356506,0.15524622797966003
538,0.761120080947876,0.2075205296278
539,0.6958526968955994,0.21427927911281586
540,0.4560292959213257,0.42525193095207214
541,0.8788352608680725,0.13712775707244873
542,0.49934935569763184,0.3259333670139313
543,0.9088513255119324,0.10996334999799728
544,0.9021597504615784,0.1250927448272705
545,0.7857508063316345,0.18169859051704407
546,0.41394567489624023,0.41169992089271545
547,0.6163173317909241,0.27476993203163147
548,0.9102193713188171,0.11049814522266388
549,0.8259776830673218,0.1494140475988388
550,0.8587925434112549,0.14133739471435547
551,0.5255158543586731,0.3087555468082428
552,0.8393235206604004,0.14917922019958496
553,0.9101624488830566,0.10951922833919525
554,0.7816003561019897,0.179578959941864
555,0.9084662795066833,0.11100253462791443
556,0.8429019451141357,0.16579388082027435
557,0.7929553985595703,0.16364270448684692
558,0.8127561807632446,0.15738119184970856
559,0.7666018605232239,0.1859365701675415
560,0.9103211164474487,0.10750279575586319
561,0.592106819152832,0.2819148898124695
562,0.906742513179779,0.11298295110464096
563,0.8839640021324158,0.1468459963798523
564,0.7377915978431702,0.1854979544878006
565,0.842467725276947,0.1435614675283432
566,0.8100572824478149,0.19406679272651672
567,0.7050321102142334,0.19400908052921295
568,0.5887215733528137,0.2741720676422119
569,0.9072157740592957,0.11564209312200546
570,0.6129657626152039,0.2641335725784302
571,0.8307658433914185,0.1731514036655426
572,0.9065437912940979,0.11233099550008774
573,0.5626116394996643,0.2748968303203583
574,0.47270309925079346,0.3925468325614929
575,0.434165894985199,0.3429102599620819
576,0.9038490653038025,0.12115444988012314
577,0.8978171348571777,0.12782615423202515
578,0.909808874130249,0.11025041341781616
579,0.9068081974983215,0.11232180893421173
580,0.8930531144142151,0.12428244948387146
581,0.7113500833511353,0.19255901873111725
582,0.6939773559570312,0.24245859682559967
583,0.9036926031112671,0.12180177122354507
584,0.8498780131340027,0.15722684562206268
585,0.6193423271179199,0.260733038187027
586,0.9087268114089966,0.11429032683372498
587,0.8733919262886047,0.15251024067401886
588,0.8493059873580933,0.14313937723636627
589,0.3495144844055176,0.5467299222946167
590,0.6884775757789612,0.22043967247009277
591,0.7794983983039856,0.18841291964054108
592,0.6207460165023804,0.2619454562664032
593,0.7577869296073914,0.21342319250106812
594,0.6190361976623535,0.2570861279964447
595,0.7099699974060059,0.2127227634191513
596,0.9073405265808105,0.11183694005012512
597,0.5986682176589966,0.3449890613555908
598,0.7890955209732056,0.1787124127149582
599,0.9082807898521423,0.11238732933998108
600,0.8998066186904907,0.12849709391593933
601,0.5455242991447449,0.254863977432251
602,0.9056344032287598,0.11286112666130066
603,0.9061606526374817,0.11053942888975143
604,0.5693612098693848,0.34555181860923767
605,0.8209576606750488,0.14729252457618713
606,0.7894778251647949,0.16980807483196259
607,0.6584433913230896,0.2444075047969818
608,0.5920981764793396,0.2745990455150604
609,0.7238351702690125,0.225587859749794
610,0.5506444573402405,0.3068149983882904
611,0.6364307403564453,0.25143077969551086
612,0.8653326034545898,0.15914581716060638
613,0.8181507587432861,0.20448018610477448
614,0.9005133509635925,0.1179913878440857
615,0.8775468468666077,0.15004044771194458
616,0.8954958915710449,0.13529475033283234
617,0.907954216003418,0.11584662646055222
618,0.9074136018753052,0.11165100336074829
619,0.4775957465171814,0.3056095540523529
620,0.8957552313804626,0.13374391198158264
621,0.86393141746521,0.1595783829689026
622,0.7700517773628235,0.1825970858335495
623,0.7349097728729248,0.21186956763267517
624,0.9094992280006409,0.10914278775453568
625,0.9066641330718994,0.11147204041481018
626,0.5413025617599487,0.2892390191555023
627,0.9060878157615662,0.1153053492307663
628,0.4823194444179535,0.3746059536933899
629,0.5400715470314026,0.30885761976242065
630,0.9065871238708496,0.11497652530670166
631,0.9062186479568481,0.11945153027772903
632,0.6717749238014221,0.2502313554286957
633,0.9060654640197754,0.11070650070905685
634,0.7404387593269348,0.19032946228981018
635,0.7351702451705933,0.23246563971042633
636,0.7377330660820007,0.21255864202976227
637,0.7021200060844421,0.21083949506282806
638,0.9070727825164795,0.1108294203877449
639,0.7748194932937622,0.18734025955200195
640,0.9086772799491882,0.10900982469320297
641,0.7253187894821167,0.21291117370128632
642,0.7902169227600098,0.1774786114692688
643,0.9048774838447571,0.1121489405632019
644,0.7328000068664551,0.22357416152954102
645,0.8684640526771545,0.14792798459529877
646,0.9043081998825073,0.11991574615240097
647,0.819984495639801,0.1913040578365326
648,0.9082636833190918,0.11022001504898071
649,0.8995303511619568,0.12456990033388138
650,0.5603030323982239,0.3003619313240051
651,0.8790426254272461,0.1424732208251953
652,0.7607749104499817,0.18538415431976318
653,0.7177398800849915,0.23123081028461456
654,0.8695387244224548,0.1308504194021225
655,0.9073367118835449,0.11333062499761581
656,0.9058759808540344,0.11140140891075134
657,0.49230918288230896,0.36588069796562195
658,0.5749388933181763,0.3028847277164459
659,0.767305314540863,0.19333741068840027
660,0.9079729914665222,0.10878191888332367
661,0.9086470603942871,0.10907618701457977
662,0.644228458404541,0.2608862817287445
663,0.7496964931488037,0.17669843137264252
664,0.907569944858551,0.11303232610225677
665,0.9011375904083252,0.12181217223405838
666,0.8250841498374939,0.15925189852714539
667,0.6167505383491516,0.2509765326976776
668,0.6888278722763062,0.28113412857055664
669,0.902275800704956,0.1198364645242691
670,0.9031429886817932,0.12349671125411987
671,0.8770986199378967,0.14285650849342346
672,0.6899043321609497,0.23305989801883698
673,0.8041303157806396,0.16911832988262177
674,0.9083992838859558,0.11058209091424942
675,0.594785749912262,0.27454715967178345
676,0.9081538319587708,0.10929660499095917
677,0.6036415696144104,0.26396727561950684
678,0.9072661399841309,0.11228139698505402
679,0.765552282333374,0.20208369195461273
680,0.6286268830299377,0.235963836312294
681,0.9075930714607239,0.11907647550106049
682,0.7692809700965881,0.19824951887130737
