,essay_id,essay_set,essay,score,split,llm
796,18985,7,A story of being patient A kid wakes up. He goes upstairs to get a drink. He goes back down and watches cartoons. He becomes very excited. When he remembers he gets to go to a football game today. The @CAPS2 are playing @CAPS1. His dad comes downstairs and tells him to get ready for the game.  They drive about @NUM1 miles to the @CAPS2 stadium. They get there find their seats. The game starts. The @CAPS2 kickoff. The @CAPS2 stop them and by the end of the first half the @CAPS2 are down. ??? the score was @DATE1 to @NUM2. You can already see people leaving. Then comes the @DATE1. Now at the end of the @NUM3. the @CAPS2 are down??? More and more people leave. The @CAPS2 are coming back. We are still here. Now down by @NUM4 the @CAPS2 get another touch?? They are only down by three. @NUM5 seconds??? to give @PERSON1 culler throws a ??? pass to @LOCATION1 ??she. the crowd goes wild. We were patient enough to stay till the end of the game.,20,train,Score: 15
797,18683,7,"A kid in my school, @PERSON1, has had a crush on my best friend my coarse for who knows how long. He has asked her about fifty times. She likes him as a friend but nothing more. She has dated many guys since @PERSON1 first asked her out. Mycaela can be a little boy obsessed.In fact she is now dating a boy who I asked out two days ago, sorry of topic. Anyway, @PERSON1 is always very patient, hoping mycaela will come around someday. Its been almost two years with him stalking her and she still hasnt come around. I just think that @PERSON1 is very patience and be is a great kid.",15,train,Score: 18
798,18014,7,"Patience is a virtue I have always wanted. Sometimes I lose my patience when something take too long. In @ORGANIZATION1 seriously  there was an event called @CAPS1. It was raising and many people wanted to see if @CAPS2 would close down. The rain inocaculously did stop but I had to wait until @TIME1. It was only six for! So in other words my family and I had to stand and wait for two hours and thirty minutes. The two hours seemed to take forever. It was a unbelievable torture! My brother kept on annoying us with queued squeaky noises. My brother had to be reprimanded three times before he stopped! Finally they let us in at @TIME2, and we got pop and hotdogs. We found our seats and began to watch. Man, Im glad I was patient enough. The show was worth the wait.",20,train,Score: 18
799,18211,7,"One day a man named @PERSON1 had a doctors appointment and over slept; when @PERSON1 got out of bed he saw that he was late for his doctors appointment. As @PERSON1 got out of bed he rushed in the bathroom to take a quick shower, as if he had time. @PERSON1 noticed   it was grilling later so he didnt get to wash up or brush his teeth, so he grabbed a part of gum on the way out the door. @PERSON1 finally got to the doctors went inside and saw there were millions of people in the waiting  room, he went to go check his name in and sat down. He started to get frustrated and tired   of waiting, so he calmed down and realized patience. @PERSON1 kept his self busy for two whole hours playing with his phone and many apps he downloaded. @PERSON1 was so busy he didnt realize that he was the last person still waiting. Other people had their check-ups and left and others just left without theirs. Finally, they called   in @LOCATION1 for his appointment. As @PERSON1 was going in he put @NUM1, maybe @NUM2 pieces of gum in his mouth and started talking. @PERSON1 was done, zoomed home, flew into his the shower, and brushed his teeth, got back in the bed and went to sleep.",17,train,Score: 15
800,19334,7,"To me,  patient is one of the most important traits in a person. To be patient with someone is very important. It can make you friends, it can get you a girl or boy friend and it can get you some of the best things in life. One time, patients got me a now hockey stick. About a month ago, I broke my old hockey stick in an away game. After the game, I knew I needed a new hockey stick, so I went to the pro shop at the ice areana I was playing at. Do you have the @CAPS1 @PERSON1 vapor @NUM1? I asked wondering if it would easy to get it. @CAPS2 buddy we just ran out. @CAPS3 the sales man giving me a little shrug. I knew that if I wanted the stick. I would have to look harder. When I got home, I looked on the internet to see if there were any stores nearby with it in stock. No luck. I guess Ill have to order it online. I thought to myself. The delivery didnt grive  quickly. It took about @NUM2 weeks for it to arrive. It was worth all the time and effort.",15,train,Score: 18
801,18710,7,Patient are people who been injured in same kind of way and are in the hospital trying or are getting better. I was a patient once because I was sick for a very long time so my mom took to the hospital and I got shot. On our way out of the hospital I blacked out and hit my chin on the door so we had to stay their for about an hour. That was the only time that I was in the hospital being a patient.,13,train,Score: 10
802,18945,7,"Patience is a virtue. I hear that saying over and over again from my mind. patience is virtue, patience is a virtue. I never really gave it much thought until I went to babysist my cousins for the first time. My cousin @PERSON2, who is only around @NUM1, does anything you say. Shes an easy one to babysit. But my other cousin, @PERSON3 he has to go by his own agenda. Not that I dont love him, just that I think he has to be one of the hardest little kid to ba bysit. We started off pretty good that morning. we had a snack, played in the room for a while, did some arts & crafts, and watched a movie. A few hours before my aunt was supposed to come home, @PERSON1 went poopie in her diaper. Now, Ive dealt with a lot of poopie diapers before, @CAPS4 I wasnt too worried. I set @PERSON1 on the changing table, and took her diaper off before I realized that I didnt have any wipes. I asked @PERSON4 where they were, but he was playing with those milk pumping bottle things. @PERSON4, I need you to go get wipes please. Now. @PERSON1 was now squirming, and I had to hold on to her if I didnt want poop all over the house. I know, but I cant well why cant you? @CAPS1 I dont want to. I was started to lose my temper when I realized the saying patcience is a virtue. I took a deep breath and I realized I was feeling what patient must feel like. @PERSON4 Ill bet you cant go get them as fast as a cheetah! @CAPS2 I can! @CAPS3, prove it. @CAPS4 he did. And I realized, you will get things done faster if your patcient, and crafty might just come to you.",24,train,Score: 20
803,18853,7,"Patience @MONTH1 seem easy but, however, it can be hard. Waiting in line, waiting for @CAPS1 etc. all requires patience. Everyone, no matter how young or old has patience just like I did when I was in @NUM1 grade. Each day I wonder if its a dream or a nightmare. Everyday when I was in @NUM1 grade I always wanted something that would change my life eternally. After @NUM3 year that wish would finally come true. I was very patient waiting for our letter to be granted or denied. Before I knew it my mom, dad, and I were on a plane headed straight for china. There we would see the great wall, forbidden city, and @LOCATION1 not to mention our main purpose to adopt a little sister. I had no idea what I was in for. I was patient for @NUM4 weeks then we went to the lobby and she was with her caregiver along with all the other families waiting for their child too. I couldnt believe we were the @NUM5 ones to receive our gift from china. BIG @CAPS2! The moment my mom tried to take her she started warning, pinching, kicking, and who knows what else. After an hour or so she calmed down and she calmly played with her toys and such. That night we went out for dinner at @ORGANIZATION1. My dad odered a milk shake and he let her ??? some of it that was also a @CAPS2. He did not get it back until the glass was empty. We soon learned that she would be a rollarcoaster with her ups and downs. She loved cake and ice cream and wanted dad only. It was dads dream come true. In conclusion, you will use patience everyday no matter how big or small. Patience will work its way into your life no matter how hard it is. Everyone has patience, the question is, will you use it?",23,train,Score: 22
804,18471,7,"Have you ever have to wait in line to get on the biggest roller coaster at a theain park? Have you ever wait until all your chores are done before you can play with your best friend? Have you ever had to wait for your little brother or sister to catch up? Well, in this story I will tell you about one time that I had to be patient. During @DATE1 I had to go to the doctor to get shots @CAPS2 that I could be safe. When I got to the doctor I had to wait in a room for my name to be called. It was @CAPS2 boring! And I was thinking, @CAPS1 long does it take for a few people to get shots @CAPS2 that I can leave? @CAPS2 I had to just sit there for about half- an- hour until my name was called. Then once I got into a back room I had to wait even longer for my mom to sign papers and what not, and also for the doctor to get the shots ready for what my mom told them to give me. But in the end I got to go home and play with my friend. This is once of many times that I had to be patient. And at least I still got to play with my friend. I hope you liked it.",20,train,Score: 18
805,18320,7,"Patience when a person is patient the can wait a thousand years   for an answer. Or he/she is understanding of what the problem is when you are stuck. I always think they are a saint when they have the patience to deal with their wife, children, and job at the same time, and keep his cool. That is amazing. Patience is when the person is always their when you need help and he will give you patience by just around him. I think patience is calm, doesnt lose his temper and helps you when you need a little boost of patience",12,train,Score: 15
806,18095,7,"I remember a time when I was patient. I use to be able to wait for anything.one time I was so patient I asked my mom for a game and she said, tomorrow and she got the game the day I asked her. At one time I thought I was the most patient person In my whole family. I am so patient I can wait a month just before I go to cedar point. You have to be burn with patient. Some of my friends are patient but they cant wait as long as I can. Some of them even ask me to teach them how to be patient. I say the same thing to them what I say to everybody who asked me about being patient. You have to be born with patient. Its not something you learn over the years. I could want three week without getting paid from my dad. As some people get older there grow lesser. That doesnt work on everybody. But sometime soon I know my patient will be like everyone else when I get older. Who knows maybe somebody might be more patient than me I the world.",15,train,Score: 12
807,19232,7,"One day when I was patient is when I was waiting was waiting @CAPS1 @NUM1 to come out of game stop. One day til  @CAPS1 @NUM1 come out I kept looking at the signs of the game and I said @CAPS2 must be a good game. So instead of waiting at game stop I went home and played @ORGANIZATION1 football @NUM3 on my xbox @NUM4 then I got tired , tired and more tired so I fell aslteep on my pep game chair  till the morning. My older brother woke up and said lets go to gamestop to get @CAPS1. So we went to game stop and waited in a long line for like an hour and thirty minutes til in was  are turn to buy @CAPS1 it  cost like @MONEY2. I had @MONEY3 my brother had @MONEY1 he didnt wanna put no money in for the game and I said Ill pay @MONEY3 and you will @MONEY1. So we brought the game and played it tell we beat it.",17,train,The essay has several issues
808,17973,7,"Last @DATE1 I went to @CAPS1 @CAPS2. And we drove for hours! O my go she butt hort! We got there and there were no packing spots, so we went to the back back lot! but then I was excited we were walking towards the park I was the wicked twister and surprised my @CAPS3 asked me to pick the first ride I said the wicked twister so we got in and I looked at the line for the wicked twister and guess what it took @NUM1 minutes to get on the ride I was so patient that day and then we cut the corner and there was like @NUM2 more people! So that day I rode almost all the rides in the park and ate a whole @NUM3 pound burgers fries and a shake! So theres my story about my patience!",15,train,Score: 10
809,18179,7,Patience is eporten. Becus if you dont haf patience you wont git that far in lif. If you dont haf patience pepol wunt lak you at all. And yeu dont haf patience you wont be abl to fis stuf.,5,train,Score: 5
811,18820,7,"A time when I was very patient was last year. My auntie said she was taking me to a basketball game. So the next day she when I woke up I woke up to early. My aunt never told me what time she was coming. So I got ready at @NUM1 am. So at @NUM2 am I called her but she didnt answer. So then I just was watching, tv and playing my game. Then around @NUM3 pm my aunt called back sayin she had to go to the store. so now my fusteration started to build up. I wanted to call her back and ask her questions like where are you goin and how long your gonna be gone. but I was trying to be patient. Now at @NUM4 my mom said lets go! Now I was really getting mad because I was not expecting to leave with my mom. So me and my mom got home at around @NUM5 pm. Now I was real angry because she had not even called since we was gone. So I called her and she said she comin down the street. I was so happy so later on that day I had fun with my couisins and aunt.",19,train,Score: 15
812,19314,7,"??? ??? ??? was about the mid of @DATE1 my family and I were going to ??? @LOCATION1. ???/ mid @LOCATION1. I was so excited  I ??? the days ??? with all of my ??? (part no legible) and accessories. I was pumped of ??? my mom and my brother pack the morning at the ??? my dad and I were all set. We packed everything in our old,??? can @NUM1 we headed off. An hour in I ask my dad when are we going to be their? not until ??? (part not legible) my dad said for I slept. My brother was ??? stupid and rider ??? me in his ??? while I was sleeping. We stoped ??? him at a got station because my mom has to ???(part no legible) in and I start ??? (part not legible) was exited. It was about @NUM2. @NUM3 I had to wait to get to a hotel. I was still ??? because ??? wher in mid @LOCATION1 and ??? get to ??? and have an awesome time together. That was my story about the time I had to be patient.",18,train,Score: 10
813,18856,7,Im always patient Im really patient until my birthday then when I get presents I dont need to be patient anymore because I wait a year for presents and then I wait for @CAPS1 because its only like a month away from my birthday And this year Im being patient until @CAPS1 because Ive already know what Im getting. But that what Im patient for just about nothing else Im patient for.,11,train,Score: 10
814,19542,7,"Not long ago I went to the pumpkin patch with my mom, sister, grandma, aunt, uncle my @NUM1 year old niece and baby cusin. When we where done, we went to a restaurant to eat. After @NUM2 minutes of waiting for the waitress, she comes over just to tell us she will be with us @CAPS1. So we wait for half an hour just to put our drink orders in. When we finally got to order our food it took them an hour to bring it.",15,train,Score: 12
815,18247,7,"This is a story about patience, one day my friende tells me hey did you ever be patient. I told him no I have never in my life been pacients, well you should he told me. One day my frend is telling my new game is coming out and I just talk why he was talking  I can tell that he did not like it at all, so in class I  am telling every one that I won him in race. But I had no patients on me so I stoted complaining to him I said  I won   and he said  you have no patienc and it  kepted going on and on. Then my other friend said stop it right now! I am sick and tired of this you have no patients and you lost @NUM1 game! Ok some time we all have complained in are life! Just stop fighting please. So the next day I said do you have eny thing to tell me I will listen better now. I learnd that I should listen to what people have to say then talk that will  get  are friend ship to the next leveal.",10,train,Score: 12
816,19554,7,"@CAPS1, @CAPS1 is a huge past of life to be ?? While you have problems and obstacles that makes you a good person. To have @CAPS1 it ??? to ???  to get the job done that has a long process you might have to wait for an example I have to have @CAPS1 all the time. for like football, hockey and all the active things I do you have to have @CAPS1. As you know adults probably have any more @CAPS1 than teenagers like myself.  like if I were to sit in my blind with my father all day! Like he does it never does happen. Now when I become more grown up and an adult Iâll hopefully have way more @CAPS1 and be able to sit in the blind all day with my father. I also do have to say Iâm getting better with @CAPS1, because my dad preaches and preaches to me about @CAPS1, @CAPS2 hopefully when Iâm an grown adult Iâll be able to have some good @CAPS1 like my dad.",14,train,The essay has several issues
817,17888,7,A time of when I was patient was when me & my siblings were waiting to see if they were going to alow us to get our first puppy. We waited & waited for about an hour while my parent were discussing if we should or shouldnt. When finally they called us down to the basement. At first they said no & we were devastated. My mom really wanted the puppy but it was my dads decision. My sister then made a face my dad couldnt resist. So he then said yes. I then had to be patient. We were going out of town in two days so we couldnt get him the next day. The next day came & my dad was at work. So my mom decided to surprise my dad by bring the puppy home today (@CAPS1). We went & got him from the store (shaggy @CAPS2) because my aunt who lived in a different state gave us permission that we could bring @CAPS1 down with us to her house. He was surprised and over joyed to see us playing with @CAPS1 outside. we all fell love with @CAPS1 & he is all of ours new snuggle buddy!,16,train,Score: 18
819,18090,7,The time I was patience was when I was @NUM1 years old when I was @NUM1 years old my mom said I had to go to the dentist @DATE2 it was @DATE1 so @DATE2 it was @DATE1 so @DATE2 my mom waked me up then I said yes Im going to sleep she said wake up its time for you to go to the dentist I popped up in and started screaming she was like be quiet because other people in this house is tring to go to sleep I said ok mom she was like go grab you some clothes I like ok so when we had both put on some clothes I was just saying stuff I was like Im going to the dentist to get some stickers I just keep saying that so when she pulled up in she parking bf I stopped in and said we here then she parked the car I opened the door in then she parked the car. I opened the door in then my mom signed us in then we sat down it was a lot of people there so when we sat down @NUM3 mins later they called us I was about to yell but then they came so the dentist lady took me to the room in told me to lift my head up for she can put the thing on the so the move doctor came in he was like we are about to clean your teeth. I was crying cause I thought it was gonna hurt so I was crying talking about its gonna hurt so they put the thing on my teeth they said set it dont hurt then they was done @NUM4 mins later so the female lady dentist was like you pick @NUM5 tickers I was so happy because I finally got some stickers so when we left we got in the car on then I went to sleep. that was the day I was patience.,16,train,Score: 10
821,18547,7,"Being patience is like being a good person. If you are patiat, then good ??? will inffent to you. Some patience people got ??? good ??? like moving, ???, and ??? but some patience that you do could ??? you the bad ???",9,train,Score: 0
825,19248,7,"Have you ever had to be patient before? I have and this story will tell you all about it. Last year on my birthday my uncle @CAPS1 promised me a phone but I had to wait for him to get the money. I had to be patient. So I waited and then @DATE2 finally came, more months passed and i still hadnt heard from my uncle. I began to become fustrated with him because he promised me that phone. I told my mom and she said he has always been like that and to keep my patience so what if he got it a little late. I was thinking in my haad A little its been almost a year! Then on @DATE1 my uncle came over for my family reunion.Then he told me he knows that I thought he forgot about the phone. I  knew he was right but just then a little light bulb went off in my head he couldnt have forgotten about. Soon it was time to eat and that is when he presented the @CAPS2 touch to me. I was so excited I just had to jump up and give a hug. He told me that whenever he promised me something he would test my patience to see if the wait was worth waiting and in this case it was. So whenever your patience is being tested keep your cool it will all come to you soon. To conclude this story I want to say patience is important to have because without it you will never be able to wait for anything in life. The @CAPS3.",21,train,Score: 18
826,18929,7,"Do you have patience? Well if you she a your like we. But I now in guy that ???  patience his name is @CAPS1.M. @CAPS1.M holols the secret of patience what helps him a lot is he about talk much ??? ??? ?much like one time we were at cedes. But and, we were in a line for three hours! @CAPS2 dolo care though he was just giant ??? ??? One ? we were outside playing and we made a whole hee live mesl ho got sting five times but didn't complain about how bad @CAPS4 hurt I have some patience but not is much as @CAPS2. But @CAPS2 isn't prefect when heh hurgry he has no patience and I have in file a why. The one time @CAPS2 showed the must patience was ?? his moms car broke down in the suddle  of ?? And @CAPS4 was wintel out so the car was cold @CAPS4 took nine hours for a four kuck get struck and that threw his mom over the ?? but not him until ??? when he got finally but ??? had a nice mean @PERSON1 them out and they went to @ORGANIZATION1 lets to get food. @CAPS2 has the most patience I've ever seem someone have.",14,train,Score: 5
827,17886,7,When I was patient. I was patient once or twice. One time was when I had to use the phone but my mom was on it. So I waited an hour and a half to use the phone. Another time was when I wanted to go to @ORGANIZATION1 to get some pop. So I was patient while my mom got everybody ready to go to @ORGANIZATION1.,9,train,Score: 10
828,19544,7,"At the @CAPS1s office. I had an @CAPS2 appointment. At the @CAPS2 office I was waiting in the room for her to come back. Then the @CAPS1 asked me questions and my foster mom question. Then she left out she went an found the othere @CAPS1 and talked to him. Then they came back and said @CAPS4 you. here goes the papers you need. The foster mom said ok @CAPS4 you. Then the @CAPS1 said to me, @CAPS4 you for being patient @PERSON1. I apprisiate that so much, @CAPS5 to Ill see you guys next time ok. @CAPS5 we said bye.",9,train,The essay provided has several
829,19400,7,Without patience a person can be very easily broken. Without patience a person can be easily trigger to as something horrible like myself I have patience but a certain time I sometimes dont have patience. Without patience the whole world be out of control so that who most plans of business try to hate there???as first as possible. So that what all this was patience.,8,train,Score: 10
831,18388,7,"Once upon a time there was a bid named jack.  Jack and a little brother named @PERSON1, and was @NUM1 and jack was @NUM2. @CAPS1 since jack was a lot older than @PERSON1 and @CAPS2 was his brother @CAPS2 had to watch him a lot. Jack had a lot of patients since @CAPS2 had to watch him every night because his parents worked late. But @CAPS2 still thought his brother was annoying. But see his parents knew that if they paid him when @CAPS2 would keep watching him so @CAPS2 did. But one day when jacks little brother @PERSON1 would not stop complaining because @CAPS2 did  not get his way jack finally got mad and said if you dont  stop @CAPS3 than I will not watch you anymore and yea will half to go to day care. @CAPS1 @PERSON1 haited day care so @CAPS2 stoped right away. @CAPS2 was very mad at his brother because @CAPS2 was never like this to him. So @CAPS2 wanted to say @CAPS2 was sorry and @CAPS2 did and his brother for gav him.I sorry that I was making you mad. @CAPS2 said. @CAPS3s ok, his brother said. @CAPS4 try not to let @CAPS3 happen again @CAPS2 said. Then the next day when jack and his little brother were hanging out after school everything went well. Im happy that we are not mad at each other because I dont want to go to daycare, @PERSON1 said to his brother. yah and I dont want you to go because then I will have nothing to do, @CAPS2 said. The @CAPS5",22,train,Score: 12
832,18147,7,"On my way to @LOCATION1 to visit my dad. While in the car there is food and I brought along my @ORGANIZATION1 @CAPS1 to keep me busy, I brought my @CAPS1 along because it would be annoying if I ask are we there yet? very @NUM1 minutes, and I knew that a @NUM2 hr drive would need some intertament. Most of the time I would be playing games so time goes by fast, if I dont play games then I eat a snack, play with my baby cusihs, @PERSON1, and sleep. After awhile of that I sit back and relax. The whole trip is @NUM2 hrs but by doing all that it seems to be more like @NUM4 or @NUM5 hrs.",16,train,Score: 15
833,18697,7,"I woke before school started getting ready, grabbed all my stuff and walked out. When I got to school I sttarted hanging out with my friends and having a good day so far. At around @NUM1, @NUM2 hour is over and we go to lunch. I wasnt hungry and I wanted to go with my friend @CAPS1 she wanted to eat so I waited for her and we went outside afterwards. When we go outside we like to do back walkovers,handstands,backbends,fronthandsprings, cartwheels and stuff like that. After the bell rang in @NUM3 hour it was recourse I wasnt feeling good, I was hungry. I just wanted to go home and grab something to eat but we still had to wait till recourse was over then we had to ride the bus for about an hour. When I finally got home I didnt feel good, my dad asked me whats the matter I told him I was hungery and it was around @NUM4 and he said we have to wait untill mom gets home my mom gets home at @TIME1. I had to wait and be patiant for @NUM5 hours and I realized its ok to wait because it was a delicouse dinner and if i would have ate something else before dinner i probly would not have aten any of my dinner and if I would have ate something else before dinner I probly would not have aten any of my dinner. And that was a story with @NUM6 examples of me having to be patient.",20,train,Score: 15
