,index,split,Id,c2 (N),c2 (Y),c7 (N),c7 (Y),c9 (N),c9 (Y),c4 (N),c4 (Y),c11 (N),c11 (Y),c5 (N),c5 (Y),c6 (N),c6 (Y),c8 (N),c8 (Y),c1 (N),c1 (Y),c0 (N),c0 (Y),c10 (N),c10 (Y),c3 (N),c3 (Y)
0,0,train,12588,0.8269084095954895,0.218604102730751,0.7870166897773743,0.1931823939085006,0.9413707852363586,0.0856330245733261,0.3452188670635223,0.3681631088256836,0.8177686929702759,0.2025409489870071,0.9393794536590576,0.1192454695701599,0.8824059367179871,0.1522075980901718,0.9480245113372804,0.0784523710608482,0.9534521102905272,0.0841325372457504,0.917145013809204,0.1584521532058715,0.3304078578948974,0.401156485080719,0.1861644685268402,0.4813748598098755
1,1,train,11298,0.6534927487373352,0.3335072696208954,0.5011279582977295,0.4261175394058227,0.9020583033561708,0.1220442652702331,0.2044408321380615,0.5314548015594482,0.4876738786697387,0.4373516738414764,0.8788532018661499,0.1638314723968505,0.8112199306488037,0.211512416601181,0.9168516993522644,0.1054940670728683,0.9270228147506714,0.1333373039960861,0.838367760181427,0.239712655544281,0.2456237971782684,0.5247337222099304,0.0963230952620506,0.6981139779090881
2,2,test,11455,0.640546977519989,0.3437961339950561,0.6938242316246033,0.2817995846271515,0.8872696757316589,0.1308984458446502,0.2064736038446426,0.5430214405059814,0.7404714226722717,0.2512840628623962,0.8594112396240234,0.177610382437706,0.7962018847465515,0.2241410464048385,0.9080734252929688,0.1107399314641952,0.9298335909843444,0.1216824352741241,0.8125911951065063,0.2530485689640045,0.2480845004320144,0.5336193442344666,0.0988766774535179,0.7080858945846558
3,3,train,12353,0.646391749382019,0.3325546979904175,0.6342786550521851,0.3218886852264404,0.8979513049125671,0.1195334941148758,0.2005923092365265,0.538090169429779,0.7093347907066345,0.2839560210704803,0.8746288418769836,0.1590186953544616,0.5754327178001404,0.3636423349380493,0.9172980189323424,0.1018457636237144,0.9345924258232116,0.1131427139043808,0.8309689164161682,0.2361221611499786,0.2458881735801696,0.5313639044761658,0.0933736190199852,0.7095240950584412
4,4,train,12741,0.634329617023468,0.3423682749271393,0.6354060173034668,0.32955402135849,0.8747203350067139,0.1417699605226516,0.2106319963932037,0.5403552651405334,0.6894047260284424,0.3022500574588775,0.8426617980003357,0.1916566789150238,0.606147825717926,0.3592611253261566,0.8998819589614868,0.1179583594202995,0.9252846240997314,0.1281229257583618,0.8013901114463806,0.26080122590065,0.249284416437149,0.5319751501083374,0.0998880043625831,0.7009203433990479
5,5,train,11509,0.7569430470466614,0.2705358564853668,0.750041127204895,0.2298537641763687,0.9265006184577942,0.0985087156295776,0.2232061326503753,0.4881384074687958,0.7556537389755249,0.2620528638362884,0.9171889424324036,0.132230132818222,0.8549786806106567,0.1813966184854507,0.9398680329322816,0.0861493721604347,0.9484033584594728,0.096876211464405,0.8875646591186523,0.1932988315820694,0.2691532671451568,0.4775196015834808,0.1136581003665924,0.6393651366233826
6,6,train,12639,0.5784297585487366,0.3607791662216186,0.5830859541893005,0.3627006113529205,0.8240828514099121,0.176686406135559,0.2145045101642608,0.5455098748207092,0.6893266439437866,0.2797224223613739,0.7680597901344299,0.2346339374780655,0.5255002379417419,0.4160882830619812,0.864140510559082,0.1397560238838195,0.9044457674026488,0.1402748972177505,0.7503714561462402,0.2864857912063598,0.2420896887779235,0.5353974103927612,0.1082138940691948,0.6954384446144104
7,7,train,11670,0.7662394046783447,0.2646854519844055,0.5529072284698486,0.3722729384899139,0.9265285730361938,0.0984207168221473,0.2279009222984314,0.4807022511959076,0.5528613328933716,0.3831715881824493,0.9170249104499816,0.1325364112854004,0.871096134185791,0.163134828209877,0.9393064975738524,0.0859147533774375,0.9474889636039734,0.0970964580774307,0.8865489959716797,0.1929783374071121,0.2717317044734955,0.477526843547821,0.1163838729262352,0.6339157223701477
8,8,train,11356,0.8277724385261536,0.2190806865692138,0.7926962971687317,0.1873806267976761,0.9415143728256226,0.0853384360671043,0.3876884877681732,0.345758855342865,0.843033492565155,0.1726257055997848,0.9402161836624146,0.118677794933319,0.8953906893730164,0.1441561728715896,0.947921335697174,0.0781778842210769,0.9531304836273192,0.0835668742656707,0.9177720546722412,0.1575439572334289,0.3371229767799377,0.3967788517475128,0.1924136728048324,0.4718050062656402
9,9,test,11430,0.7742688059806824,0.2581356763839721,0.7761359810829163,0.2105879634618759,0.9325257539749146,0.0941767841577529,0.2482839822769165,0.4684893786907196,0.8214410543441772,0.190052330493927,0.9259704351425172,0.1287398040294647,0.8761425018310547,0.1632116585969925,0.9432739615440368,0.0834806263446807,0.9498412013053894,0.0917627438902854,0.894722044467926,0.1868477761745453,0.281865507364273,0.4753378331661224,0.1157217323780059,0.6300212144851685
10,10,train,12756,0.6912781000137329,0.3097836375236511,0.726270318031311,0.2537055909633636,0.9122818112373352,0.1106611117720604,0.2099101245403289,0.5274153351783752,0.7284542322158813,0.2694328427314758,0.8953381776809692,0.1508087664842605,0.8316380381584167,0.1960179209709167,0.9273715615272522,0.0952259749174118,0.9379712343215942,0.1133992373943328,0.854374885559082,0.2226019352674484,0.2537413537502289,0.5224071741104126,0.098346970975399,0.6972552537918091
11,11,train,11671,0.6987876296043396,0.3045030236244201,0.4776024222373962,0.4406348168849945,0.9112637042999268,0.1116063371300697,0.2114047855138778,0.5266260504722595,0.5303168892860413,0.4139377474784851,0.8949516415596008,0.1483048796653747,0.6692370772361755,0.3068797588348388,0.9284593462944032,0.0942835584282875,0.9408808946609496,0.1079993695020675,0.8573360443115234,0.2191130518913269,0.2544608414173126,0.518517255783081,0.0996040701866149,0.6955184936523438
12,12,train,12075,0.7958378791809082,0.2425583302974701,0.7801098823547363,0.2078340053558349,0.9376286268234252,0.0894611477851867,0.2562450766563415,0.4514480829238891,0.8185508251190186,0.1938148736953735,0.932293176651001,0.1240041479468345,0.87299644947052,0.1613435447216034,0.9470682740211488,0.0802461504936218,0.9526415467262268,0.0881625562906265,0.9042758345603944,0.1752746403217315,0.2967393398284912,0.4520766735076904,0.1361785382032394,0.581850528717041
13,13,test,11260,0.795210599899292,0.243273064494133,0.5216707587242126,0.4196576774120331,0.936213195323944,0.0910980254411697,0.2587389945983886,0.4489050209522247,0.545615553855896,0.4211491048336029,0.931035041809082,0.1258071213960647,0.7587051391601562,0.248187780380249,0.9465380311012268,0.0819217637181282,0.9523211121559144,0.0897792726755142,0.9032706022262572,0.1779428720474243,0.2909267246723175,0.4563536047935486,0.1319147497415542,0.5882940888404846
14,14,test,12233,0.7877122759819031,0.2491131424903869,0.7568695545196533,0.2312471866607666,0.933654248714447,0.0942610502243042,0.2546008825302124,0.4571049511432647,0.8156988620758057,0.1959835737943649,0.9260141849517822,0.1288331896066665,0.8263866305351257,0.1952623128890991,0.9432852864265442,0.0846976935863494,0.9508836269378662,0.0923540815711021,0.8979426622390747,0.1841980516910553,0.2932718396186828,0.4603838324546814,0.1280159503221511,0.601662814617157
15,15,train,11920,0.7579550743103027,0.2723794877529144,0.7667161822319031,0.2171691209077835,0.9282276034355164,0.0984694734215736,0.2394979745149612,0.4777080714702606,0.8116902112960815,0.1975084096193313,0.919483721256256,0.1349563598632812,0.8754094243049622,0.1661407053470611,0.940056562423706,0.0870816260576248,0.9483606815338136,0.0958012118935585,0.8874820470809937,0.2002381682395935,0.2731476724147796,0.4948394894599914,0.1086610630154609,0.6569033265113831
16,16,train,12113,0.8168506622314453,0.2273178547620773,0.7420966625213623,0.236714020371437,0.938478708267212,0.0898767337203025,0.3091146647930145,0.3987917304039001,0.8287776708602905,0.1885873973369598,0.9343594312667848,0.1222464367747306,0.7944270372390747,0.2146530598402023,0.9464479684829712,0.0811009034514427,0.952427625656128,0.0874478444457054,0.9097257256507874,0.168047234416008,0.3128107786178589,0.4212581515312195,0.1643739938735962,0.5227988362312317
17,17,train,11274,0.8307713866233826,0.2170792669057846,0.7401109933853149,0.2353915423154831,0.941250205039978,0.0864407569169998,0.3788619041442871,0.3540472388267517,0.836787223815918,0.1791031807661056,0.9405028223991394,0.1183134093880653,0.7941331267356873,0.2091302573680877,0.948374330997467,0.0781922340393066,0.9532643556594848,0.0836983025074005,0.9181833267211914,0.1564810872077942,0.3389946818351745,0.3981915116310119,0.1957768648862838,0.4703825116157532
18,18,train,11625,0.635710597038269,0.3373996913433075,0.6293548345565796,0.3275379240512848,0.8804478049278259,0.134668543934822,0.2138019204139709,0.535185694694519,0.7074158191680908,0.2830929458141327,0.8556928038597107,0.181074172258377,0.5924669504165649,0.3613113760948181,0.9029864072799684,0.1138908267021179,0.9258348345756532,0.125409185886383,0.8100512623786926,0.2531445026397705,0.2474633604288101,0.5272619128227234,0.0984944477677345,0.7076535820960999
19,19,test,12539,0.6092811226844788,0.352751076221466,0.4636070430278778,0.4414434731006622,0.8829589486122131,0.1324385851621627,0.2121708840131759,0.5405480265617371,0.4737760126590729,0.4452034831047058,0.849784255027771,0.1799104511737823,0.6004993915557861,0.3538812100887298,0.9029380679130554,0.1130133047699928,0.92572420835495,0.1246172338724136,0.8008822202682495,0.2575924396514892,0.24494668841362,0.5311621427536011,0.0966236442327499,0.7073889374732971
20,20,train,12077,0.8202033042907715,0.2252957969903946,0.7311760187149048,0.2421013414859771,0.9389277696609496,0.0895984545350074,0.3244632184505462,0.388561338186264,0.8261215686798096,0.1891910433769226,0.9367218017578124,0.1212659776210784,0.7782940864562988,0.2251405268907547,0.9465575814247132,0.0804631263017654,0.9526342153549194,0.0865600332617759,0.9116264581680298,0.1662745177745819,0.3249055743217468,0.4121379554271698,0.1779826581478119,0.5011641383171082
21,21,test,12205,0.7983723282814026,0.2402887195348739,0.7825246453285217,0.2009551674127578,0.936706840991974,0.0904231220483779,0.2802035510540008,0.4341388940811157,0.7787031531333923,0.2443872541189193,0.9323713183403016,0.1247082948684692,0.8864365816116333,0.1524901837110519,0.9467403292655944,0.0814198106527328,0.9525264501571656,0.0883046835660934,0.9043339490890504,0.1782429218292236,0.2999921143054962,0.4475180208683014,0.1374484896659851,0.575382649898529
22,22,train,11674,0.738013744354248,0.2775704264640808,0.6985586285591125,0.275829404592514,0.9239866733551024,0.1002180650830268,0.2178107649087906,0.5072774887084961,0.7904859781265259,0.2137154191732406,0.9127736687660216,0.1361123621463775,0.6973403692245483,0.286041647195816,0.9369540810585022,0.0873406305909156,0.946227729320526,0.098743088543415,0.8794376254081726,0.1981094032526016,0.262843906879425,0.5028055906295776,0.1051789671182632,0.6689239740371704
