,index,split,Id,c1 (N),c1 (Y),c7 (N),c7 (Y),c3 (N),c3 (Y),c0 (N),c0 (Y),c6 (N),c6 (Y),c8 (N),c8 (Y),c10 (N),c10 (Y),c9 (N),c9 (Y),c11 (N),c11 (Y),c5 (N),c5 (Y),c2 (N),c2 (Y),c4 (N),c4 (Y)
0,0,train,18402,0.0418577380478382,0.9208539128303528,0.1118252277374267,0.8441290855407715,0.0702251642942428,0.8931391835212708,0.0611839406192302,0.8870421051979065,0.0583919957280159,0.9137229323387146,0.039058368653059,0.9284322261810304,0.0544656589627265,0.9193224906921388,0.0412790812551975,0.9248436093330384,0.0413672253489494,0.9273535013198853,0.1082386299967765,0.8426213264465332,0.0387747697532177,0.9233170747756958,0.0564967580139637,0.9194914698600768
1,1,train,17285,0.1497367471456527,0.7483943700790405,0.4123671948909759,0.5742563009262085,0.4601780772209167,0.4639385342597961,0.24476158618927,0.6153466105461121,0.2694974243640899,0.6824074387550354,0.0676688030362129,0.8491086959838867,0.1315695494413375,0.7989800572395325,0.1096065193414688,0.8080020546913147,0.1111933663487434,0.8096171021461487,0.550285279750824,0.3834829330444336,0.0708674564957618,0.8441806435585022,0.1761828660964965,0.7367322444915771
2,2,test,18474,0.0673877373337745,0.8406994938850403,0.1724143475294113,0.7525781393051147,0.069737508893013,0.8659263849258423,0.0914097055792808,0.8073325157165527,0.099462442100048,0.8222939372062683,0.0537946783006191,0.8735303282737732,0.0738811418414115,0.8516361117362976,0.0569949522614479,0.8589951992034912,0.0580516010522842,0.8669390678405762,0.143893152475357,0.7701708674430847,0.0544204004108905,0.8618651032447815,0.0746797695755958,0.8531115055084229
3,3,train,18679,0.1565179228782653,0.8343268036842346,0.3118578791618347,0.7097654938697815,0.224881961941719,0.7898598909378052,0.2163908183574676,0.7738758325576782,0.2374626696109771,0.7999239563941956,0.0897968485951423,0.86513751745224,0.1588680297136306,0.8370046615600586,0.1244753077626228,0.8534887433052063,0.1212582215666771,0.8556588292121887,0.2848438322544098,0.7534021139144897,0.0937461555004119,0.863048791885376,0.1597654968500137,0.830596923828125
4,4,train,18034,0.0655728504061698,0.8670982718467712,0.2707432508468628,0.6932646036148071,0.1231336370110511,0.8445784449577332,0.1071609407663345,0.8253470063209534,0.1235888227820396,0.8248914480209351,0.048585470765829,0.8983844518661499,0.0663570016622543,0.8794803023338318,0.0503663010895252,0.8899145722389221,0.0529407300055027,0.8887085318565369,0.2003722488880157,0.7407571077346802,0.0466251745820045,0.8953742384910583,0.0677701830863952,0.8741769194602966
5,5,test,18684,0.1944595426321029,0.7427183985710144,0.565731942653656,0.4759273529052734,0.7227393984794617,0.3076137006282806,0.3480685949325561,0.6184729337692261,0.3554716408252716,0.6615586876869202,0.0754080638289451,0.8342834115028381,0.1420312076807022,0.794642984867096,0.107176698744297,0.8150288462638855,0.1207996234297752,0.8086836934089661,0.8701422214508057,0.2216863334178924,0.0741925686597824,0.8402774930000305,0.1857687085866928,0.758024275302887
6,6,train,18630,0.0606549717485904,0.9227473735809326,0.1389998346567154,0.8408578634262085,0.0810559317469596,0.8855617046356201,0.0980484932661056,0.8806282877922058,0.0934333205223083,0.9052022695541382,0.0435497239232063,0.9368237257003784,0.0674858391284942,0.930086076259613,0.0524321906268596,0.9374790787696838,0.0514804571866989,0.9348548650741576,0.1165684610605239,0.8575885891914368,0.0448425337672233,0.9398033618927002,0.0681048408150672,0.9246546030044556
7,7,test,18351,0.280366986989975,0.7667752504348755,0.5991280674934387,0.4691095650196075,0.8088056445121765,0.3350561559200287,0.4398566484451294,0.6093336343765259,0.4328489899635315,0.6863450407981873,0.1039362698793411,0.8604140281677246,0.1891423165798187,0.816333532333374,0.1484229862689972,0.8278915882110596,0.1805537045001983,0.8303412199020386,0.8815738558769226,0.2213657647371292,0.0997809171676635,0.8515524864196777,0.2694239616394043,0.7800406813621521
8,8,train,17343,0.2246010899543762,0.7734549641609192,0.4543760418891907,0.5902114510536194,0.7250961065292358,0.3532038629055023,0.2725771367549896,0.7154598832130432,0.3252039551734924,0.7202815413475037,0.0800844430923461,0.8808523416519165,0.1537680923938751,0.8355187177658081,0.1251230388879776,0.8502419590950012,0.1419725716114044,0.8443664312362671,0.7685001492500305,0.3420089483261108,0.0795806124806404,0.8823484182357788,0.208787053823471,0.7850861549377441
9,9,test,17417,0.1059837266802787,0.8274595737457275,0.3219126462936401,0.7006170749664307,0.1544237285852432,0.7735803723335266,0.1574884206056594,0.7810717225074768,0.1657796055078506,0.807463526725769,0.0681670680642128,0.8725649118423462,0.103337712585926,0.8519404530525208,0.0820489525794982,0.8584882616996765,0.0827495530247688,0.8615722060203552,0.2263865023851394,0.744701087474823,0.0715410411357879,0.8660728335380554,0.1146498173475265,0.8408540487289429
