index,N,Y
0,0.3584056794643402,0.49252066016197205
1,0.3543228209018707,0.5376796722412109
2,0.3640332818031311,0.47179555892944336
3,0.32484519481658936,0.49931952357292175
4,0.32511237263679504,0.5614237785339355
5,0.33004266023635864,0.5717645287513733
6,0.37408894300460815,0.4887860119342804
7,0.39717915654182434,0.4212859869003296
8,0.35207146406173706,0.5189864039421082
9,0.2765132784843445,0.583740234375
10,0.36642560362815857,0.5339791178703308
11,0.3388185203075409,0.5454504489898682
12,0.33557745814323425,0.5526540875434875
13,0.33938485383987427,0.5400083661079407
14,0.29135510325431824,0.5647377371788025
15,0.34063753485679626,0.537927508354187
16,0.3439163565635681,0.5585281252861023
17,0.40543997287750244,0.429503470659256
18,0.2994405925273895,0.5344818830490112
19,0.38392582535743713,0.43286263942718506
20,0.30094000697135925,0.592412531375885
21,0.40100792050361633,0.44454219937324524
22,0.31793150305747986,0.5881361365318298
23,0.39899173378944397,0.45462703704833984
24,0.37176743149757385,0.4997926652431488
25,0.32430461049079895,0.5075257420539856
26,0.38700070977211,0.48674747347831726
27,0.29553651809692383,0.5821644067764282
28,0.3608126938343048,0.5063074231147766
29,0.3090302050113678,0.5433233380317688
30,0.40924450755119324,0.4448908865451813
31,0.3783779442310333,0.4804397225379944
32,0.36111316084861755,0.47935134172439575
33,0.30990514159202576,0.5664100050926208
34,0.3538833260536194,0.4864925742149353
35,0.29895833134651184,0.6004728078842163
36,0.36417192220687866,0.5027249455451965
37,0.3271642029285431,0.5396741032600403
38,0.3891501724720001,0.47437068819999695
39,0.2607870399951935,0.6065106987953186
40,0.3248150646686554,0.4915536046028137
41,0.4095194935798645,0.44359397888183594
42,0.2730301320552826,0.5736598372459412
43,0.3114582598209381,0.5598235726356506
44,0.35248473286628723,0.4963447153568268
45,0.2981041669845581,0.5769003033638
46,0.31217774748802185,0.5210813283920288
47,0.30583685636520386,0.5450398921966553
48,0.3622704744338989,0.5172574520111084
49,0.37558409571647644,0.4667351245880127
50,0.4197143018245697,0.4107767641544342
51,0.27927106618881226,0.5876426100730896
52,0.3081522285938263,0.5482233166694641
53,0.41308850049972534,0.43607887625694275
54,0.2976178228855133,0.5618370175361633
55,0.3149154782295227,0.5285842418670654
56,0.3996521234512329,0.4573235511779785
57,0.3058743476867676,0.5553001165390015
58,0.3879407048225403,0.4767637252807617
59,0.30097922682762146,0.5461525917053223
60,0.3293122351169586,0.5627562999725342
61,0.3496091663837433,0.5320912599563599
62,0.2933507263660431,0.5719165802001953
63,0.3456214368343353,0.5629615783691406
64,0.3812711834907532,0.4721514880657196
65,0.26245296001434326,0.6121920943260193
