,essay_id,pred
1,18399,1.392019328668903
2,19165,-0.7490806888465634
3,19333,0.23242298644089188
4,18874,-0.1497156357760391
5,18217,-0.14405102645687845
6,19162,-0.6423581043594235
7,18237,-0.4416410030489138
9,19229,1.0553356807726386
10,18627,-0.3403392057437777
11,18325,-1.0185214954986839
12,19212,2.1441654578537266
13,19107,-0.9248031088894615
14,18977,0.8284568655361296
15,19096,-0.2688377906977576
16,18429,0.379567312102849
17,19208,0.12846296351431188
19,18919,-0.11409632635344293
20,18925,-0.27308177833130004
23,18374,-1.3957656807565202
24,19176,0.3626135456345137
25,18362,1.2998760063933512
26,18442,0.9693581239361782
27,18345,0.7527733145149179
28,19025,-0.09793448541966253
29,18535,-1.9141898002455942
30,19202,1.2698689206143485
31,18656,1.36174745484928
32,18354,-1.6874975438858488
33,19017,-0.8387487745933869
34,17933,-0.6719667503810309
35,19331,0.8341016852645391
36,18244,0.32859495035958697
37,18934,-0.8936900674252249
38,17937,-2.2893956028949174
39,19275,1.2580776941676781
40,19007,0.19351818595929685
41,18554,0.8941618070357796
42,19546,-0.4646915703768592
45,19187,-0.7974022039651506
46,18525,1.3290378178261348
47,18108,-0.9540282931219561
50,17867,0.1215392552198266
51,17917,-0.8649690817479028
52,19378,1.3268841489304248
53,18780,0.8122035311451895
54,18713,-0.791363680071186
55,18727,-0.9185003264836933
56,19353,-1.915990824581102
57,18142,1.5371195153058448
58,19108,-0.6158990112363063
59,19286,0.8294030853646082
60,19311,1.6665226838199698
61,19213,-1.4139570332884677
64,18530,0.037070933208535065
65,18715,0.7627454133418278
66,18152,-2.259613042166232
67,18765,1.5984609669769916
68,18718,-2.1798117724031703
69,18391,0.38219279183210453
70,18219,-0.16793832765764194
71,18572,-0.40296720608810804
72,18026,-0.324351946173345
73,18857,1.8787552281266457
74,19398,-2.228575251690293
75,19000,0.31368894648784423
76,18974,0.6333879945424676
77,18336,-0.1509315223973999
78,18185,-0.3328219701711442
79,19375,-0.5405200117550788
80,18295,-0.26788072896704856
83,18682,1.2446655123749333
84,18674,0.16912206769672086
85,18015,0.9622402868039822
86,19168,-0.949932247490161
88,18187,1.469278383571337
89,19057,0.2968300758200601
90,18807,-2.308547867520385
91,19332,-1.0605016401202472
92,19507,0.778414548559344
93,18132,1.0596637673047358
94,19448,-0.01676351572932601
95,17943,0.036296691178983514
96,19082,-1.0708435073913807
97,19524,1.0806995328027522
98,18871,-1.307067745577857
