,essay_id,pred
0,8905,2.610426425933838
1,9123,-0.9537328481674194
2,9754,2.0216314792633057
3,9383,-0.04704861342906952
4,10003,2.2196195125579834
5,9633,-2.547755718231201
6,9790,-2.0329766273498535
7,9954,0.390777051448822
8,8945,0.07688908278942108
10,10261,-1.7091550827026367
11,9977,-7.002302169799805
12,9432,-0.767319917678833
13,9654,-2.3264248371124268
15,9053,-0.9534978270530701
16,10578,4.6522088050842285
17,9786,-1.86943519115448
18,9182,-0.632658839225769
19,10096,-0.5279759764671326
20,10191,0.7982801795005798
21,9141,-1.6939409971237183
22,9842,-4.126936912536621
24,9843,1.7674669027328491
25,9446,-4.204639434814453
26,10357,2.2641994953155518
27,10523,0.921028196811676
28,10423,0.5359638929367065
30,8947,-1.1091066598892212
32,9081,-1.2945759296417236
33,9714,1.1043528318405151
34,9190,4.826113224029541
35,9134,4.757242202758789
36,8987,-0.8216997385025024
37,10501,-1.0509060621261597
38,9845,-3.302377939224243
39,9587,-0.32757270336151123
40,10621,-5.849306106567383
41,9026,-0.7788817882537842
42,10447,2.6899073123931885
43,10630,1.8557319641113281
44,9622,1.47498619556427
45,10008,-2.101830244064331
46,9128,2.02829909324646
47,9627,4.67214298248291
48,9990,1.8330413103103638
50,9217,4.850461959838867
51,9329,3.208524465560913
53,8964,-5.338698863983154
54,9950,-2.128627300262451
55,9693,-6.112603664398193
56,10202,-3.0424349308013916
57,9597,-0.2410174459218979
59,10245,-2.1818902492523193
60,10061,-3.9324944019317627
61,10561,-6.646839141845703
62,9519,-1.8178995847702026
63,8911,5.124882698059082
64,9074,5.165672302246094
65,10562,-3.282254457473755
66,10252,-7.030789375305176
67,10077,-5.652300834655762
68,9819,-0.5610123872756958
69,9711,1.7067331075668335
71,10371,3.7474775314331055
72,9495,-6.368800163269043
73,9276,0.2754886746406555
74,8919,1.7450591325759888
76,9508,2.594075918197632
77,9973,-3.692030191421509
80,9766,-0.9007874727249146
82,9307,2.254430055618286
83,9424,-3.2364237308502197
84,9469,-0.027438312768936157
85,10143,-2.8088951110839844
87,9403,2.1041157245635986
88,10571,2.3118131160736084
89,9309,-0.4365764856338501
91,9543,-3.5129973888397217
92,8956,-3.9869887828826904
93,9983,5.671342849731445
94,9185,-2.859919786453247
95,9664,-6.2738189697265625
96,9012,0.4961627125740051
97,9682,0.3714308738708496
99,10075,3.7323896884918213
100,9199,4.378812789916992
101,9293,4.170859336853027
102,10058,4.437586307525635
104,9500,2.5573933124542236
105,9211,3.152021646499634
106,10269,-3.068138360977173
107,9502,-1.0194860696792603
108,9444,-0.9285780191421509
109,9679,-4.2674102783203125
110,10136,2.565915107727051
111,9534,2.092313766479492
112,10553,2.642361640930176
113,9733,1.631375789642334
114,10410,-1.096219778060913
115,10581,-2.361182451248169
116,8983,2.2542483806610107
117,9932,2.1206860542297363
118,9775,-6.199374198913574
119,10444,2.221623659133911
120,9326,-1.8087677955627441
121,9972,0.6452959775924683
124,10382,0.7008707523345947
125,10430,1.1959303617477417
128,10017,-2.9191396236419678
129,10608,-6.831682205200195
130,9650,0.9368255734443665
131,9279,6.418840408325195
132,10427,1.9431560039520264
133,10029,-2.6291465759277344
134,9299,-6.417630672454834
136,10389,1.83843195438385
137,10328,-5.654288291931152
138,10428,2.4517483711242676
139,9135,2.012040376663208
140,10082,0.3833557367324829
141,9606,3.9877078533172607
142,9344,0.7410376667976379
144,10150,-2.8107798099517822
146,10172,0.9579671621322632
148,10119,-7.008742332458496
149,9310,-0.20459261536598206
151,9245,-4.847522735595703
152,8974,3.456691265106201
154,9031,-1.1806362867355347
155,10315,-2.653726577758789
157,9897,-3.328526258468628
158,10398,-2.784557342529297
159,9000,-4.628080368041992
161,9391,4.0636701583862305
162,8920,-5.037084579467773
163,9033,2.8742167949676514
166,9868,-0.7840266227722168
167,9017,-0.426174521446228
168,9740,-0.6394301652908325
171,10568,2.2858588695526123
172,9629,0.342046320438385
173,8962,0.07565724849700928
174,8910,-2.295337438583374
175,10033,-5.354397773742676
176,10041,-3.212740182876587
179,10280,2.2365939617156982
180,9362,3.5023043155670166
181,10365,-3.6994576454162598
182,8868,-1.8207038640975952
183,9317,3.1071231365203857
184,10007,-2.517209768295288
186,9395,-3.5688211917877197
187,9912,1.864835262298584
188,10622,-4.459129333496094
189,10340,-2.441537857055664
190,10460,-2.312209367752075
191,10087,-0.46580421924591064
192,8955,3.3497426509857178
194,9161,3.2531635761260986
195,10012,0.6736673712730408
197,10599,2.2720415592193604
198,10572,1.8614325523376465
200,10519,7.1847734451293945
201,9435,-6.746912479400635
202,8899,-4.934309959411621
203,10421,-2.941368341445923
204,10377,1.2916957139968872
205,10083,5.901730537414551
206,10606,-6.749783992767334
208,9171,3.4852283000946045
211,10620,3.3523337841033936
212,10640,-2.5254557132720947
213,9846,0.8848322033882141
214,9407,4.418488025665283
215,9224,0.5380488634109497
216,9367,2.502246141433716
218,10112,-1.5885008573532104
219,9177,-1.3503190279006958
220,10054,3.902667760848999
221,9142,-3.59033203125
223,9485,3.5867717266082764
224,9236,2.9506678581237793
226,10387,1.329622507095337
227,8929,-1.9116500616073608
228,9855,-0.1280072033405304
229,8967,-1.005247950553894
230,9686,-4.170047283172607
233,10478,-3.4111502170562744
234,9915,-2.7715861797332764
235,10541,-3.9756414890289307
237,10184,5.306490898132324
238,9802,-6.792238235473633
239,8875,-5.554436206817627
241,9169,-3.2250442504882812
242,10271,3.3301169872283936
243,9453,0.14934800565242767
244,9232,-1.0682133436203003
245,9727,7.0329132080078125
246,9728,-1.6031770706176758
248,9040,3.480464220046997
249,9987,-6.337143421173096
250,9297,-1.3471523523330688
253,9292,6.743715286254883
255,8882,-3.8448729515075684
257,10338,3.1659958362579346
259,10015,-0.6087878942489624
260,9535,-2.4118785858154297
261,9411,-2.95525860786438
262,9924,-2.7404425144195557
263,9810,0.8570056557655334
264,9675,-1.9760583639144897
265,9122,3.648106813430786
266,10292,2.2141213417053223
267,10624,-4.885958671569824
269,8969,4.639289379119873
270,9105,-1.824002742767334
271,10026,-0.687217116355896
273,10262,-4.096343994140625
274,9220,4.4447431564331055
275,9231,-4.724145889282227
276,9809,0.585055947303772
277,9061,5.697231769561768
278,9532,-5.837367057800293
280,8924,-0.6528533697128296
281,9525,4.366134166717529
282,10289,-3.24991512298584
283,9311,-5.2213664054870605
285,9002,-2.7113635540008545
287,9998,-1.155077576637268
288,10318,1.4927022457122803
290,10270,6.080836296081543
291,8932,-6.705999851226807
292,9981,4.900341510772705
293,10436,3.990271806716919
295,9129,-6.7446489334106445
296,9271,-0.595008373260498
297,9192,-2.556659698486328
298,9610,2.5726070404052734
299,10160,4.966013431549072
300,10027,0.9976103901863098
301,9710,1.1672234535217285
302,9538,0.9971957206726074
303,10260,-5.428781986236572
304,9949,-1.9497243165969849
305,9698,1.1095753908157349
306,9405,1.540197491645813
307,9137,-7.000448703765869
308,9515,7.007698059082031
309,9132,5.787365913391113
311,9096,2.113506555557251
314,9269,1.5281933546066284
315,10274,-2.355677366256714
317,8878,-4.777111053466797
318,10326,-3.8232333660125732
319,10426,-3.1410634517669678
320,9738,6.315852642059326
321,9965,-0.5021729469299316
322,9253,-3.6514670848846436
323,9833,5.284153461456299
324,10332,-0.5889749526977539
325,9341,4.300209999084473
327,10509,-4.43975830078125
328,9747,-5.8436384201049805
330,10125,-0.9804725646972656
331,10331,-6.963259220123291
332,9021,1.0427099466323853
333,10576,-0.5701524019241333
334,9734,1.5438916683197021
336,9085,4.0868940353393555
337,10626,3.8674590587615967
338,10441,-1.9900304079055786
339,9178,-0.3367372155189514
340,9191,-1.3921664953231812
341,10039,0.11847466230392456
342,10636,-3.2894482612609863
343,9752,-1.9431129693984985
344,9324,-6.367204666137695
345,9875,5.310853958129883
346,9939,0.9391945004463196
347,10055,-4.213021278381348
348,10445,-1.1035572290420532
350,9059,-4.174863338470459
351,10253,-3.3059797286987305
