,index,split,Id,c10 (N),c10 (Y),c1 (N),c1 (Y),c7 (N),c7 (Y),c2 (N),c2 (Y),c6 (N),c6 (Y),c11 (N),c11 (Y),c9 (N),c9 (Y),c8 (N),c8 (Y),c0 (N),c0 (Y),c3 (N),c3 (Y),c4 (N),c4 (Y),c5 (N),c5 (Y)
0,0,test,8712,0.7355220317840576,0.262665182352066,0.4618862569332123,0.3810427784919739,0.9672799706459044,0.0535197556018829,0.2812347114086151,0.6799412965774536,0.5440766215324402,0.3702228963375091,0.9315913319587708,0.1183908879756927,0.9595566987991332,0.0639870688319206,0.1967921108007431,0.7478607892990112,0.2095385789871215,0.7737868428230286,0.2379212379455566,0.7140527963638306,0.9134032726287842,0.1190637648105621,0.3831374645233154,0.4322652518749237
1,1,train,9083,0.9084097146987916,0.10824516415596,0.7475244402885437,0.1692389100790023,0.9764517545700072,0.036495953798294,0.3026649355888366,0.6466019749641418,0.820075273513794,0.1576046049594879,0.9605771899223328,0.0708662793040275,0.9636479020118712,0.0562831982970237,0.1938471794128418,0.7226254940032959,0.2006978094577789,0.7524026036262512,0.2445416152477264,0.673222541809082,0.957265317440033,0.0582062155008316,0.650296688079834,0.2281502932310104
2,2,train,9589,0.4037242233753204,0.4201508462429046,0.1767765283584594,0.5872769951820374,0.884992241859436,0.1084611564874649,0.246172159910202,0.6792373061180115,0.3111765086650848,0.4900721311569214,0.7373660206794739,0.266849547624588,0.9257734417915344,0.0850553289055824,0.1738088577985763,0.763405442237854,0.1934708952903747,0.7814449071884155,0.2015148401260376,0.7368491888046265,0.6859788298606873,0.2494172304868698,0.1738531738519668,0.6095151305198669
3,3,train,8591,0.6927449703216553,0.2672888040542602,0.3456952273845672,0.4077551066875458,0.9565957188606262,0.055599670857191,0.2431460320949554,0.68080073595047,0.5557270050048828,0.3281247317790985,0.9206682443618774,0.1212298050522804,0.955178439617157,0.0658230111002922,0.1605497300624847,0.743415355682373,0.168461263179779,0.7652295231819153,0.1880106329917907,0.7079492211341858,0.8942538499832153,0.1193746849894523,0.3173132836818695,0.4383316934108734
4,4,train,8575,0.9776073098182678,0.0496831685304641,0.970763385295868,0.0498234815895557,0.9852426052093506,0.0314959399402141,0.3933835029602051,0.5757266879081726,0.9518536329269408,0.067623846232891,0.9825671315193176,0.0455500334501266,0.9817352890968324,0.0382871329784393,0.3102757334709167,0.6188771724700928,0.298359602689743,0.6807292699813843,0.383270800113678,0.5720335841178894,0.9806138277053832,0.0417372584342956,0.9583035707473756,0.0641389638185501
5,5,test,9255,0.9644129872322084,0.0638237297534942,0.9521788358688354,0.0626322776079177,0.9826136231422424,0.0327749252319335,0.3565980494022369,0.6096261143684387,0.940294086933136,0.0817699506878852,0.978451132774353,0.0489076040685176,0.9753730297088624,0.0446562319993972,0.258777916431427,0.6715516448020935,0.2709383368492126,0.7128888964653015,0.3371132910251617,0.6121142506599426,0.975530445575714,0.0454766452312469,0.8999955058097839,0.1037895157933235
6,6,test,8091,0.9667600393295288,0.0590960197150707,0.9490786194801332,0.0591327771544456,0.9831975698471068,0.0322874300181865,0.3540178835391998,0.6191967725753784,0.9314523935317992,0.0825696587562561,0.9790919423103333,0.0465461239218711,0.9744145274162292,0.0453268773853778,0.2662374079227447,0.6638546586036682,0.2686804533004761,0.7134292125701904,0.3471459448337555,0.6127617955207825,0.9777827858924866,0.0433478504419326,0.9002026915550232,0.0993344262242317
7,7,train,8381,0.8861507773399353,0.120665393769741,0.7769349217414856,0.1546123027801513,0.9702029824256896,0.0429035760462284,0.3410252332687378,0.6298395991325378,0.8263961672782898,0.1536204516887664,0.9548672437667848,0.0735273957252502,0.9606356024742126,0.0574498102068901,0.2480819374322891,0.700776219367981,0.2615070044994354,0.7401850819587708,0.3345563411712646,0.6459159851074219,0.9524630904197692,0.0631319805979728,0.6862863302230835,0.2054724395275116
8,8,train,8313,0.6520525217056274,0.2779208421707153,0.36767578125,0.3899887502193451,0.9289732575416564,0.081628181040287,0.2810085415840149,0.665454089641571,0.5497145056724548,0.3046770393848419,0.8479376435279846,0.1723255217075348,0.940951406955719,0.0730556026101112,0.2027003616094589,0.7345404624938965,0.2253380268812179,0.7601739764213562,0.2513536810874939,0.694540798664093,0.8238263130187988,0.1516669541597366,0.3228496015071869,0.4878273010253906
9,9,train,8531,0.9061511158943176,0.121897391974926,0.7422501444816589,0.1892292350530624,0.978059709072113,0.0398567207157611,0.3038275241851806,0.6496679186820984,0.7706629633903503,0.2027446031570434,0.9688272476196288,0.0651814118027687,0.9701992869377136,0.0514867790043354,0.2151127010583877,0.7051995396614075,0.2285295873880386,0.7456299066543579,0.2730708718299866,0.6620107293128967,0.964874804019928,0.0604257546365261,0.4006243646144867,0.3942677974700928
10,10,train,9800,0.3374876081943512,0.4585229754447937,0.185954064130783,0.5755178928375244,0.857024073600769,0.1223239675164222,0.2540940642356872,0.702521800994873,0.2635892033576965,0.5226446986198425,0.6574684381484985,0.30637127161026,0.9189246892929076,0.0927563309669494,0.166251078248024,0.7697705626487732,0.1868118643760681,0.7861217856407166,0.1942126005887985,0.7481191158294678,0.5798588395118713,0.317029744386673,0.1682617962360382,0.6142241954803467
11,11,test,8924,0.92058128118515,0.1001429706811904,0.8098785877227783,0.1346019804477691,0.9798723459243774,0.0370179116725921,0.3210972547531128,0.6346532702445984,0.8390231728553772,0.137603610754013,0.9726367592811584,0.0564032681286335,0.9697096347808838,0.0519573800265789,0.2328995615243911,0.7071532011032104,0.2429372072219848,0.7475078105926514,0.3108601868152618,0.6561261415481567,0.9690034985542296,0.0534004271030426,0.5083333849906921,0.3046076893806457
12,12,train,8949,0.944548726081848,0.0800055265426635,0.9014564156532288,0.0914898291230201,0.9805192351341248,0.0335497893393039,0.3363780975341797,0.625028669834137,0.8557741641998291,0.1305483877658844,0.9738177061080932,0.0544721782207489,0.9721909761428832,0.0465816035866737,0.2441367506980896,0.681711733341217,0.2532750368118286,0.7252432703971863,0.3215043842792511,0.6280196905136108,0.9719995856285096,0.0502287931740284,0.573617696762085,0.2577210366725921
13,13,train,8260,0.6511306166648865,0.2901985347270965,0.3593835532665252,0.4070554375648498,0.9460294842720032,0.0682000443339347,0.2439990937709808,0.672617495059967,0.52171790599823,0.3464540243148803,0.8794645071029663,0.1554831862449646,0.9410548210144044,0.0750388205051422,0.1637905538082122,0.7377567887306213,0.1776217371225357,0.7612954378128052,0.1946600526571273,0.7042148113250732,0.8482022285461426,0.1540315598249435,0.2634738385677337,0.5278147459030151
14,14,train,8653,0.4788295924663543,0.3885615170001983,0.2707744240760803,0.4738252162933349,0.9147146344184875,0.096010573208332,0.2613067328929901,0.6847147345542908,0.3779606223106384,0.4490522146224975,0.789175808429718,0.2412245869636535,0.9337590336799622,0.0836557671427726,0.1768496334552765,0.7572104334831238,0.1982081085443496,0.7780016660690308,0.2147332578897476,0.7255828380584717,0.7361093759536743,0.2338095009326934,0.2189740538597107,0.5750152468681335
