,essay_id,pred
1,4309,-2.822633972640515
2,3572,-1.0201070351837163
3,4585,0.11720729884413175
4,3235,1.5183740933362333
5,3360,-0.8273112930933261
6,3660,-0.6553947396360055
7,3162,0.5811652014336204
9,3020,1.2225134345076774
11,4574,0.9375516377154818
12,3256,-0.30985853632836513
13,4212,0.008302329893807834
14,3401,-1.1883401716865134
15,4668,-1.9417559203429213
16,3429,-1.046768639179422
17,4295,-0.5333701746944198
18,3884,-0.6667670909276106
20,3425,0.0066344800690361855
21,4061,1.2321866980356124
22,4773,-1.8392592024849475
23,3826,0.8544459420601169
24,3530,0.7326249861271972
25,3759,-0.5694722427877539
26,3455,0.1568044004588346
27,3700,0.9350378321612383
31,3071,0.10592784580848885
32,3730,0.016459458353292926
33,3969,0.4686668687350264
34,3944,0.4348948660191939
37,3478,-0.4024786604783207
38,4047,-0.7758820543064903
39,3104,1.3482607809983287
41,3421,1.1629433359449253
43,3278,0.7736915677924115
44,3960,0.2639520730479849
45,4432,-1.1290578937678701
46,4777,0.017416396772869824
47,3222,-2.5318549305579703
48,4527,1.4851023291403265
50,4346,-0.9825583110407862
51,4392,1.5753693116087066
52,3338,-0.648343918208056
53,3811,-0.5996128473458372
54,3684,-1.0025737539747468
55,3347,0.5933100894007752
56,3913,-0.49339933852855683
57,4560,-2.4796542132324144
58,3350,-0.0406409468735715
60,3460,1.1416023346579678
61,4633,-0.40622214645124854
63,4580,-2.222163597518358
67,3767,0.7024216162501228
68,3468,0.3802242751569369
70,4370,0.674974336590714
71,3054,0.25215545577010007
72,3760,-0.7460256630871048
73,3914,-0.3319471633484342
74,3883,-1.9230619476766149
76,4645,0.3615955816298333
77,3910,-0.5129649077409291
78,3285,-0.8806887484765121
79,3492,1.2968652973074806
81,3191,0.9253575152957709
82,4382,-2.3208584150493827
83,4649,1.412857484436668
84,4231,-1.0665349888964422
87,4698,1.009240825785612
88,3336,-0.989387997776862
89,3918,1.3569659563930916
90,3439,-1.0249706673944354
91,3885,0.4248572659797469
92,4613,1.3996793245510344
94,3456,-0.25500628718082957
95,3972,-0.8181921326812547
97,2996,-1.448014090949762
98,4724,-0.4809518409035874
99,3940,0.372489036911767
100,3190,-0.2402251078530485
101,3383,1.04678959501043
105,3199,0.3487141665023626
107,3264,-0.8664717894750911
108,3947,0.41110793047015387
109,3296,0.6672869381104235
110,3196,0.5734402267055766
111,3471,0.6768617704965935
112,3098,-1.2604892185290704
113,3511,-0.36408162028672797
114,3061,-0.6330689083697496
115,3536,-1.1272101531331038
116,4400,-0.153429233593912
117,4734,-0.008716929592702628
118,3009,-0.3184989179486514
119,3780,0.2518771349118547
120,3878,-0.5578274012099432
121,3358,0.3592926075187431
122,3391,1.3414853668255904
123,3515,-0.4594949756397958
126,3366,0.642393042935549
127,4026,1.5127967507598514
128,4402,-0.722928831403092
129,4004,-2.2196977634247776
131,4020,-0.26595002057375117
132,3798,0.9503873047748584
133,3596,1.3550273452280175
134,3546,1.7768489386887694
135,4635,-1.1108576823977938
136,3189,0.888588264672244
137,3580,-1.2474602673475435
138,3853,-0.16601904841417728
139,4695,1.3135744580683435
140,3682,0.959630524608325
141,3335,-0.6296164773616959
142,4621,0.18758809491301295
143,3242,0.7642737273761205
144,4036,0.9888263414737174
145,3787,-0.5132564515079244
146,4127,0.23777981517772406
148,3903,-2.0058288801984188
149,4717,-1.7879740409590523
152,3712,-0.5472155488898379
154,4204,-1.2955143848624455
155,3217,1.5495125239666896
156,3941,-0.7475528074702149
157,3133,0.4951468401077027
158,3816,-1.0564563725511382
159,3548,0.7676494124133839
160,3157,1.051633734750386
161,4573,-0.10608049074573318
163,3537,1.161528662313361
164,4540,1.1010805735142677
165,4648,0.27264971609251437
167,3562,-0.5203325685263056
168,3423,-1.9868825426768997
169,3807,-0.3905850005926616
170,3402,0.6130673483216409
171,4051,0.11474444264897317
172,4169,1.382444341988693
173,4005,1.4206452515631538
175,3234,0.011138092606712478
177,3334,0.7951945652580007
178,3306,0.9540708289221016
179,3291,1.2928867674217304
180,4128,1.0063626367137486
181,3612,-0.2550137717358047
182,4604,0.624093748955132
183,3173,0.37188996372819133
184,4097,-0.07759236960131582
185,4701,-0.9106637410363873
186,4119,-1.0450706752639078
189,3655,-0.22971814566288604
190,3331,1.2039557436880115
191,3143,-0.32027795751358834
192,3132,-0.6097106619286025
193,3168,0.2860011738977628
194,3198,-0.08902209342669477
195,3911,0.3001190882580748
