,Id,pred
0,15670,1
1,14290,1
3,15406,1
4,15737,1
5,14501,1
6,15633,1
7,14662,1
8,14348,1
10,15055,2
11,14663,1
12,15260,1
14,14216,1
16,15320,1
17,14266,1
18,14617,1
19,14041,1
20,15070,1
21,14784,1
22,14666,1
25,14808,1
26,14138,1
27,15413,1
29,15138,1
30,15189,1
31,14488,1
32,14001,1
33,15574,1
34,15232,1
35,14007,1
36,14108,1
38,15188,1
39,15407,1
40,14237,1
41,15430,1
42,14409,1
43,15314,1
45,14177,1
46,14553,1
47,14384,1
48,14945,1
49,14328,1
50,15337,1
51,15569,1
52,15627,1
53,14550,1
54,15263,1
55,14702,1
56,14963,1
58,14624,1
59,14210,1
60,14315,1
63,15281,1
64,15312,2
66,15587,1
67,15025,1
68,15270,1
70,15350,1
71,15179,1
72,15358,1
73,14964,1
74,15090,1
77,15744,1
78,14459,1
80,15364,1
81,15360,1
83,15545,1
84,15264,1
85,14022,1
86,15676,1
87,14777,0
88,14293,1
90,14809,1
91,14793,1
92,15639,1
93,14333,1
94,15584,1
95,14015,1
96,13977,1
97,15240,1
98,14569,1
99,15660,1
100,15156,1
101,14182,1
104,14726,1
106,15485,1
107,15626,1
108,15742,1
109,15237,1
110,14339,1
111,14042,1
112,14864,1
113,15231,1
114,14769,2
116,15665,1
117,14463,1
118,15152,1
119,14683,1
120,15092,1
122,15475,1
123,15315,1
124,15514,1
125,14358,1
126,14761,1
127,15613,1
128,14281,1
129,14449,1
131,14939,1
132,15198,1
133,15076,1
134,14450,1
135,14203,1
136,14310,1
137,15037,1
138,14892,1
140,15292,1
142,15611,1
144,14938,1
145,14552,1
146,14583,1
148,15378,1
150,15623,1
152,14404,1
153,14577,1
154,15155,1
155,14114,1
156,14845,1
157,14489,1
158,14327,1
159,15743,1
161,14517,1
163,14686,1
164,14496,1
165,14407,1
167,14424,1
168,14258,1
169,14445,1
170,14629,1
171,15630,1
173,15065,1
174,14563,1
175,15327,1
176,14285,2
177,15304,1
179,14223,1
181,15542,1
182,15084,1
183,14859,1
185,14530,1
187,14507,1
188,15643,1
189,14124,1
190,14113,1
192,14596,1
193,14727,1
194,15501,1
195,15634,1
196,15672,1
197,14245,1
198,14742,1
199,14768,1
200,14006,1
201,15505,1
202,14893,1
203,14055,1
205,14741,1
207,15480,1
208,14786,1
209,14959,1
210,14334,1
211,14049,1
212,15725,1
213,15727,1
214,15034,1
215,14883,1
217,14718,2
218,14498,1
219,14936,2
220,15293,1
221,15691,1
222,15702,1
223,14072,1
224,15007,1
226,15309,1
227,15109,1
228,14962,1
229,14277,1
230,14029,1
231,13995,1
232,14259,1
234,14755,1
235,14322,1
236,15671,1
