,Id,pred
0,12588,1
1,11298,1
3,12353,1
4,12741,1
5,11509,1
6,12639,1
7,11670,1
8,11356,1
10,12756,1
11,11671,1
12,12075,1
15,11920,1
16,12113,1
17,11274,1
18,11625,1
20,12077,1
22,11674,1
23,11374,1
25,12521,1
26,11146,1
27,11910,1
28,11663,1
29,11970,1
30,12662,1
31,11496,1
32,11009,1
33,12025,1
35,11015,1
36,11116,1
38,11324,1
39,12413,1
40,11245,1
41,12436,1
42,11417,1
43,11928,1
45,11185,1
46,11561,1
47,11392,1
48,11178,1
49,11336,1
50,12343,1
51,12006,1
52,12633,1
53,11558,1
54,12204,1
55,11710,1
56,12312,1
58,11632,1
59,11218,1
60,11323,1
62,12200,1
63,12534,1
64,11968,1
66,12262,1
67,12032,1
68,11060,1
70,12356,1
71,12725,1
72,12541,1
73,11971,1
74,12002,1
76,12701,1
77,12203,1
78,11467,1
80,12149,1
81,12366,1
83,12347,1
84,12270,1
85,11030,1
87,11785,1
88,11301,1
90,11628,1
91,11801,1
92,12084,1
93,11341,1
94,11817,1
95,11023,1
96,10985,1
97,12369,1
98,11577,1
99,12666,1
100,11913,1
104,11734,1
106,12491,1
107,12632,1
108,12408,1
109,12168,1
110,11347,1
111,11050,1
112,11871,1
113,12237,1
114,11777,1
116,12671,1
118,12596,1
119,11691,1
120,12167,1
122,12481,1
123,12593,1
124,12044,1
126,11769,1
127,12416,1
128,11289,1
129,11457,1
131,11391,1
132,12039,1
133,12083,1
134,11458,1
135,11211,1
136,11318,1
137,12319,1
138,11223,1
139,11465,1
140,12298,1
142,12617,1
143,12141,1
144,11945,1
145,11560,1
146,11591,1
148,12384,1
150,12478,1
152,11412,1
153,11585,1
154,11856,1
155,11122,1
156,12099,1
157,11497,1
159,12749,1
161,11525,1
162,11180,1
163,11694,1
165,12540,1
166,12718,1
167,12256,1
168,11266,0
169,11453,1
170,11637,1
171,12127,1
173,12072,1
174,11571,1
175,12081,1
176,11293,1
178,12166,1
179,11231,1
180,12238,1
181,12399,1
182,12091,1
183,12192,1
184,11024,1
185,11538,1
187,11515,1
188,12649,1
189,11132,1
191,11157,1
192,11604,1
193,11735,1
194,12009,1
195,12474,1
196,11548,1
197,11253,1
198,12745,1
199,11776,1
200,11014,1
201,12511,1
202,11900,1
203,11063,1
205,11749,1
207,12486,1
208,11794,1
209,11966,1
210,11342,1
211,11057,1
213,12327,1
214,12759,1
215,11908,1
217,11726,1
218,11506,1
219,11059,1
220,12740,1
221,12697,1
222,12708,1
223,11080,1
224,11355,1
225,11652,1
226,11813,1
227,12197,0
228,11969,1
229,11285,0
230,11037,1
231,11003,1
232,11267,1
235,11330,1
236,11985,1
237,11379,1
239,11994,1
240,11932,1
241,12548,1
242,12281,1
243,12656,1
244,11105,1
245,12502,1
246,11381,1
251,11456,1
253,12427,1
254,12372,1
255,12070,1
256,11854,1
258,11071,1
259,11809,1
260,12155,1
261,11711,1
262,12465,1
264,11126,1
265,11280,1
267,12528,0
268,12183,1
269,11539,1
270,11470,1
272,10986,1
273,12440,1
275,11328,1
276,11327,1
277,12051,1
279,11500,1
280,11935,1
281,11349,1
282,11757,1
283,11090,1
284,12254,1
285,11263,1
286,11073,1
287,11800,1
288,12308,1
290,11832,1
291,12360,1
292,11806,1
293,12236,1
294,11339,1
296,12679,1
297,11028,1
298,11645,1
299,12606,1
300,11595,1
301,11624,1
302,11410,1
304,11106,1
305,12670,1
306,11390,1
307,11427,1
309,11314,1
311,12576,1
312,12473,0
313,11875,1
314,11583,1
316,11232,1
317,11398,1
319,12736,1
320,12105,1
322,11759,1
323,11565,1
324,12348,1
325,11756,1
326,11380,1
327,12301,1
328,11526,1
329,11869,1
332,12514,1
333,12709,1
334,11836,1
335,11136,1
336,12636,1
338,12601,1
339,11353,1
340,12432,1
343,12171,1
344,12216,1
345,12532,1
346,11502,1
347,12010,1
348,12742,1
349,11822,1
350,11505,1
353,12608,1
354,11664,1
357,11069,1
358,12370,1
359,11508,1
363,11321,1
364,11891,1
365,11876,1
366,12279,1
367,11462,1
368,12664,1
369,12021,2
370,11052,1
372,12245,1
373,12143,1
374,12324,1
376,11936,1
377,11779,1
378,11882,1
379,11877,1
380,11109,1
381,12390,1
382,11055,1
383,11587,1
384,11135,1
385,11889,1
386,12056,1
387,11967,1
389,11115,1
390,11738,1
391,11305,1
392,11662,1
393,11046,1
394,12017,1
395,12447,1
396,11269,1
397,12529,1
398,10996,1
400,11461,1
401,12396,1
402,12358,1
403,11206,1
404,12459,1
405,10978,1
406,11406,1
407,12637,1
409,11741,1
412,11257,1
413,12331,1
414,12580,1
415,11519,1
416,12686,1
417,11027,1
418,12206,1
419,11102,1
420,12394,1
421,11946,1
422,11667,1
423,11039,1
424,12492,1
425,11483,1
426,11331,1
427,11902,1
432,11002,1
433,11216,1
434,12101,1
435,12255,1
436,11974,1
437,12220,1
438,11212,1
442,12034,1
443,11276,1
444,11163,1
445,12188,1
446,11261,1
448,12431,0
449,11383,1
450,10977,1
452,12599,1
453,11493,1
455,11825,1
456,12146,1
457,11258,1
459,11557,1
460,11066,1
462,12112,1
464,11375,1
467,12560,1
468,12115,1
469,12415,1
470,12754,1
471,12442,1
473,11421,1
475,11486,1
476,11234,1
477,11977,1
478,11134,1
479,12080,1
480,12199,1
481,11906,1
484,11643,1
485,11308,1
486,12522,1
488,11053,0
490,11623,1
491,11574,1
493,12518,1
494,10983,1
495,12024,1
496,11388,1
497,12626,1
498,12190,1
499,11008,1
500,11307,1
501,12712,1
502,12054,1
503,11292,1
504,12061,1
505,11226,1
506,11713,1
507,11999,1
508,11842,1
509,12136,1
510,12536,1
511,12268,1
512,12042,1
513,11518,1
514,11201,1
515,12007,1
517,11931,0
519,11627,1
521,12345,1
524,11881,1
525,11124,1
526,12505,1
527,11142,1
528,11472,0
529,11893,1
530,11019,1
532,12065,1
533,12371,1
535,12164,1
536,11449,1
537,12094,1
538,11883,1
539,12753,1
540,11460,1
541,11555,1
542,12461,1
543,11700,1
545,11299,1
547,12571,1
548,10973,1
549,11616,1
552,11685,1
553,12454,1
554,12295,1
556,12332,1
557,12645,1
560,11592,1
561,12409,1
562,12300,1
563,11905,0
564,11205,1
566,11394,1
567,11409,1
568,11602,1
569,10974,1
570,11989,1
571,11357,1
572,12724,1
573,12379,1
574,11546,1
575,12443,1
576,12278,1
578,11649,1
579,11499,1
580,11230,1
581,11011,1
582,11810,1
584,11468,1
585,12428,1
586,12212,1
587,12524,1
588,10984,1
589,12398,1
590,11915,1
591,12472,1
592,11618,1
593,11443,1
594,12555,1
595,11271,1
597,11382,1
598,12619,1
599,11852,1
600,12271,1
601,11635,1
602,11311,1
603,12361,1
604,11326,1
605,12050,1
606,12118,1
607,12748,1
608,12581,0
609,12699,1
610,10990,1
611,11848,1
612,12326,1
613,11580,1
614,11029,1
615,11251,1
616,12177,1
618,12251,1
619,12173,1
621,12402,1
622,11145,1
623,11868,1
624,11137,1
625,11384,1
627,11944,1
628,12734,1
629,12109,0
630,11682,1
631,11851,1
632,11270,1
633,12170,1
634,11083,1
635,11108,1
636,11954,1
638,12513,1
639,12647,1
640,12498,1
641,11855,1
642,11294,1
643,11998,1
644,11552,1
645,11386,1
646,11775,1
647,11640,1
648,12388,1
649,11828,1
651,11501,1
653,12716,1
654,10995,1
655,12611,0
656,11917,1
657,11570,1
659,11697,1
660,11099,1
661,11655,1
662,12696,1
664,12086,1
665,11683,0
666,10999,1
667,12202,1
668,11016,1
669,11184,1
670,12176,1
671,11329,1
672,11268,1
