,essay_id,pred
0,8905,0.47783309470613494
1,9123,0.5791541362841653
2,9754,2.027005024263023
3,9383,-0.41107417002833974
4,10003,-0.3175867462338438
5,9633,-0.5845574033084476
6,9790,0.2672396391738924
7,9954,-0.2540232068107922
8,8945,0.7341538269586674
10,10261,-0.031823378226942194
11,9977,-2.157682415296455
12,9432,-0.5733089462565001
13,9654,-0.2987213704556753
15,9053,-0.7108236527844668
16,10578,0.6920375288535464
17,9786,-0.5686732180365782
18,9182,0.38151046140129224
19,10096,0.13675417894987424
20,10191,-0.19817082035580894
21,9141,0.6999907013200982
22,9842,-0.5450911406771892
24,9843,-0.35179694103562903
25,9446,-1.0416927090701427
26,10357,0.11086817644219815
27,10523,-0.03294617437962253
28,10423,1.6535396822342796
30,8947,-0.5748969792524113
32,9081,-0.417057240880093
33,9714,0.20014183046038972
34,9190,1.57657909947819
35,9134,0.4475632143301896
36,8987,0.04017054151737069
37,10501,1.4850142962539585
38,9845,-1.462211926105221
39,9587,0.12812462679319286
40,10621,-2.591067798894941
41,9026,-0.3906491817610179
42,10447,0.3332284662969241
43,10630,-0.7060442753818896
44,9622,-0.2757376678272511
45,10008,-0.37947641280777916
46,9128,1.3966590281328952
47,9627,0.6055377162806779
48,9990,-0.17853309388903998
50,9217,1.415902379221297
51,9329,0.6896388913152018
53,8964,-1.6201311365421163
54,9950,-0.9404262802158895
55,9693,-1.1989729359995818
56,10202,-0.5574200202545107
57,9597,-0.03352686790846226
59,10245,-1.3721176663647938
60,10061,1.4356199866088282
61,10561,-0.9348424740940536
62,9519,1.1869010223353316
63,8911,0.2073758557815533
64,9074,0.6132592619843171
65,10562,-0.9155187776445896
66,10252,-1.3315865608160793
67,10077,-0.5213850424683902
68,9819,0.24124620679767028
69,9711,0.4814431419861208
71,10371,1.7049230132232696
72,9495,-1.8136622509420572
73,9276,0.8241039933096114
74,8919,0.588376222034262
76,9508,0.8124990210099842
77,9973,-0.511458895752215
80,9766,-0.7052685558156776
82,9307,1.6721281361077673
83,9424,-0.265223574219653
84,9469,1.9239309710334331
85,10143,-0.9139208977967398
87,9403,1.7129303556747024
88,10571,0.004225203156238755
89,9309,-0.17337964760918906
91,9543,-0.2518917704118267
92,8956,-0.23598504392086092
93,9983,0.5058175754439106
94,9185,0.5022696129069105
95,9664,-1.9447210422911438
96,9012,0.7547435687117543
97,9682,-0.24018634838106456
99,10075,1.3145193688051955
100,9199,0.3371733045833276
101,9293,1.6544675044407615
102,10058,0.5705439972603985
104,9500,0.20834256311539903
105,9211,0.9449746037299441
106,10269,-0.8013222587293262
107,9502,-1.1083581696439482
108,9444,-0.43735392013702773
109,9679,-0.6698750699646445
110,10136,0.9484772068255766
111,9534,0.9749066470141051
112,10553,-0.13470110564992624
113,9733,1.8060687656207217
114,10410,-0.6290774856021853
115,10581,-1.233587737064361
116,8983,1.7059353008735556
117,9932,-0.3403301399540211
118,9775,-0.9376962947426347
119,10444,0.46798576666584907
120,9326,-1.0335291462663647
121,9972,0.18581383845798877
124,10382,0.399039509368511
125,10430,1.902479939982678
128,10017,0.3585412939984385
129,10608,-2.162200043871516
130,9650,1.422623260470233
131,9279,1.3147233257981694
132,10427,0.39827777279808585
133,10029,-0.696034422395583
134,9299,0.10606076114039277
136,10389,0.1135519829335216
137,10328,-1.1032793727469954
138,10428,0.9319101803571913
139,9135,0.17830284869472562
140,10082,0.15450665602362057
141,9606,0.6554107582605946
142,9344,1.5726917054446037
144,10150,-0.3636568499344098
146,10172,0.14746691123788708
148,10119,-0.9051243680417582
149,9310,1.8477138078517512
