,CH,W,CO,UW,NN,DT,RB,JJ,IN,GF,SMOG,RIX,DC,WT,S,LW,CW,NBW,DW,index,split
0,832,146,2,95,35,23,5,7,17,10.324505327245053,10.74609503303851,3.5555555555555554,8.442697564687975,89,9,31,16,86,29,0,test
1,687,110,10,85,21,11,4,10,16,11.74025974025974,12.28987398476788,3.5714285714285716,9.296474025974026,86,7,24,18,81,29,1,train
2,897,160,5,102,32,19,6,14,20,10.06818181818182,10.832165505486643,3.0,7.9107045454545455,95,11,31,20,93,28,2,train
3,390,70,0,56,18,10,3,3,9,20.28571428571429,16.52667757954773,7.5,9.883928571428573,52,2,15,11,41,17,3,train
4,844,135,1,75,35,22,3,6,12,13.564814814814817,13.227904075235838,4.25,9.619870370370371,74,8,34,25,96,35,4,train
5,646,106,2,77,29,15,6,9,17,18.90188679245283,17.410965686947208,8.0,10.462503773584906,78,4,31,24,69,33,5,train
6,1002,185,1,119,35,24,13,11,30,9.13979933110368,9.661875296680812,2.1538461538461537,7.7711394648829435,117,13,28,16,103,33,6,train
7,509,90,2,63,21,13,3,7,14,12.533333333333335,13.023866798666859,4.0,8.213633333333334,62,5,20,15,44,17,7,train
8,1064,174,7,109,43,30,7,13,26,13.931663455362878,13.383793397009324,4.555555555555555,9.427321066152858,103,9,40,28,118,45,8,test
9,1194,198,8,132,41,21,10,15,30,14.079357021996618,13.81666964889586,3.75,9.901121996615906,127,12,45,42,138,55,9,train
10,958,169,7,102,44,26,10,9,25,19.63047619047619,17.58133193835471,7.2,9.62651238095238,102,5,35,31,98,36,10,test
11,1010,176,2,98,44,31,5,13,29,14.254545454545458,13.624085052395262,4.875,8.944347727272728,95,8,38,27,108,40,11,train
12,446,79,0,58,19,11,4,3,6,9.357974683544304,9.888512548439397,3.8,8.21777493670886,55,5,19,7,43,17,12,train
13,1189,197,10,129,50,26,14,17,23,14.237789058093625,13.023866798666859,5.777777777777778,9.93208736604625,124,9,52,27,127,52,13,train
14,833,143,2,103,30,16,10,14,22,12.184965034965035,12.161744961471694,3.75,9.160722377622378,99,8,31,19,93,34,14,train
15,1153,199,8,134,47,31,14,9,27,11.859479214253085,11.911945987284739,4.0,8.421799040657834,129,11,44,26,127,38,15,train
