index,N,Y
0,0.4933910369873047,0.39700159430503845
1,0.3916914463043213,0.5254576802253723
2,0.678793728351593,0.23235483467578888
3,0.19022734463214874,0.8030669689178467
4,0.7004374265670776,0.25150179862976074
5,0.11091243475675583,0.8590258359909058
6,0.7432764172554016,0.2446235716342926
7,0.3254786431789398,0.7179996371269226
8,0.6915253400802612,0.23958401381969452
9,0.6529381275177002,0.29601427912712097
10,0.7699735164642334,0.20349855720996857
11,0.6863155364990234,0.23917588591575623
12,0.3703942596912384,0.7201704978942871
13,0.6743632555007935,0.2504620850086212
14,0.7012091875076294,0.26197901368141174
15,0.7010478973388672,0.24267545342445374
16,0.5976396799087524,0.35699355602264404
17,0.385371595621109,0.7354713082313538
18,0.5476019978523254,0.4025348126888275
19,0.5032899379730225,0.3285392224788666
20,0.667540431022644,0.24202288687229156
21,0.3868483603000641,0.6997376680374146
22,0.8107293248176575,0.2192356437444687
23,0.6442418694496155,0.32722121477127075
24,0.6515719294548035,0.46366527676582336
25,0.7184654474258423,0.2474798858165741
26,0.17481714487075806,0.6881945133209229
27,0.6817371845245361,0.2665385603904724
28,0.5948442816734314,0.3679633140563965
29,0.7058030962944031,0.23949205875396729
30,0.10602472722530365,0.8777352571487427
31,0.29807573556900024,0.7855566143989563
32,0.5820622444152832,0.369394451379776
33,0.6133682131767273,0.31332263350486755
34,0.7010917663574219,0.31385698914527893
35,0.7008546590805054,0.24691036343574524
36,0.18849970400333405,0.8238105773925781
37,0.7947202920913696,0.20812492072582245
38,0.6813838481903076,0.24366681277751923
39,0.7551746368408203,0.238401398062706
40,0.6284827589988708,0.31025826930999756
41,0.6508731245994568,0.2788386642932892
42,0.7174400091171265,0.25148260593414307
43,0.43289709091186523,0.6179990768432617
44,0.6928758025169373,0.23704253137111664
45,0.3174383342266083,0.7148473858833313
46,0.7787760496139526,0.25118687748908997
47,0.15546302497386932,0.8387067914009094
48,0.21293780207633972,0.7700748443603516
49,0.6208063960075378,0.2751457691192627
50,0.6856193542480469,0.263969749212265
51,0.27617186307907104,0.7514661550521851
52,0.09227634966373444,0.8614704608917236
53,0.452933132648468,0.4268786609172821
54,0.09207732230424881,0.8772444725036621
55,0.4716590940952301,0.4973154664039612
56,0.3396301567554474,0.746261477470398
57,0.6314271092414856,0.28554198145866394
58,0.37228652834892273,0.7110651135444641
59,0.25432729721069336,0.7513239979743958
60,0.2168118804693222,0.6577525734901428
61,0.6848673224449158,0.3030654191970825
