index,N,Y
0,0.5233339667320251,0.3240702450275421
1,0.5043254494667053,0.38542935252189636
2,0.6309622526168823,0.27544692158699036
3,0.5504662990570068,0.30760154128074646
4,0.527748167514801,0.3125825822353363
5,0.536032497882843,0.3031982183456421
6,0.6303750872612,0.2778491973876953
7,0.5630713701248169,0.30769631266593933
8,0.5125585794448853,0.33586886525154114
9,0.5069923400878906,0.4093482792377472
10,0.5696883797645569,0.29731878638267517
11,0.6346507668495178,0.27112799882888794
12,0.545538604259491,0.400461345911026
13,0.6102643609046936,0.28019165992736816
14,0.549586832523346,0.3194063901901245
15,0.5545514225959778,0.3041417896747589
16,0.5376330614089966,0.31650474667549133
17,0.5462222099304199,0.3165542185306549
18,0.5402660369873047,0.31209132075309753
19,0.5384663343429565,0.3075316548347473
20,0.5868164300918579,0.28873521089553833
21,0.5018084049224854,0.34654149413108826
22,0.6416977643966675,0.26885461807250977
23,0.6811169981956482,0.25133976340293884
24,0.5289884805679321,0.31756818294525146
25,0.5555040836334229,0.41569575667381287
26,0.5202351212501526,0.34146228432655334
27,0.5591045022010803,0.3184809386730194
28,0.5718969106674194,0.29221728444099426
29,0.6852093935012817,0.25009793043136597
30,0.5183376669883728,0.36066097021102905
31,0.5310796499252319,0.35757315158843994
32,0.6884304285049438,0.24846719205379486
33,0.5941625833511353,0.28984934091567993
34,0.5877701640129089,0.29138776659965515
35,0.5329594612121582,0.3243172764778137
36,0.5582096576690674,0.3047894537448883
37,0.5808756947517395,0.289896696805954
38,0.6360569596290588,0.26907169818878174
39,0.5010685324668884,0.41376733779907227
40,0.546593964099884,0.3118189871311188
41,0.5357865691184998,0.34988734126091003
42,0.609298586845398,0.28694167733192444
43,0.5082950592041016,0.3290109634399414
44,0.5396708250045776,0.30954480171203613
45,0.5543345212936401,0.3054143190383911
46,0.5421237945556641,0.3455626368522644
47,0.6238629221916199,0.2746657431125641
48,0.5347049832344055,0.30949169397354126
49,0.6165453195571899,0.2768804132938385
50,0.5383128523826599,0.31794872879981995
51,0.6227597594261169,0.27384600043296814
52,0.5693650841712952,0.3947555720806122
53,0.5118863582611084,0.35081738233566284
54,0.5440759658813477,0.31347694993019104
55,0.5585163235664368,0.2995363473892212
56,0.6837946772575378,0.25190937519073486
57,0.5315295457839966,0.43763455748558044
58,0.5714492201805115,0.298385351896286
59,0.5371948480606079,0.32709166407585144
60,0.5308746695518494,0.39578452706336975
61,0.5906732678413391,0.29008224606513977
62,0.517815113067627,0.32751595973968506
63,0.5549019575119019,0.3087301552295685
64,0.5665189623832703,0.29762157797813416
65,0.5341825485229492,0.3423275053501129
66,0.714407742023468,0.2425420880317688
67,0.514045238494873,0.4190104603767395
68,0.6889633536338806,0.2500684857368469
69,0.5183694362640381,0.3222370743751526
70,0.6088411808013916,0.28411516547203064
71,0.6018837094306946,0.2778525948524475
72,0.5666534304618835,0.30288779735565186
73,0.499790757894516,0.4521615505218506
74,0.6618353128433228,0.26142168045043945
75,0.513024091720581,0.3333146870136261
76,0.5171356797218323,0.40244561433792114
77,0.5526367425918579,0.3016977310180664
78,0.5756491422653198,0.2882857918739319
79,0.577385425567627,0.2957933843135834
80,0.5779074430465698,0.2957155406475067
81,0.543423056602478,0.3181973993778229
82,0.6525826454162598,0.2633957862854004
83,0.5458803772926331,0.39356058835983276
84,0.5319187641143799,0.3147532045841217
85,0.5809355974197388,0.3137092590332031
86,0.5984833836555481,0.2859256863594055
87,0.5840039253234863,0.29772207140922546
88,0.5197762846946716,0.43060141801834106
89,0.5868388414382935,0.29372677206993103
90,0.6766229867935181,0.2525571286678314
91,0.5649996995925903,0.29948052763938904
92,0.5043418407440186,0.3296332061290741
93,0.5129978656768799,0.33305299282073975
94,0.555586040019989,0.31337377429008484
95,0.5734543800354004,0.29671555757522583
96,0.5838319063186646,0.2948427200317383
97,0.4993322491645813,0.37172430753707886
98,0.5646084547042847,0.30261239409446716
99,0.571236252784729,0.37868720293045044
100,0.6491587162017822,0.26955512166023254
101,0.5083595514297485,0.4243322014808655
102,0.5999795198440552,0.27760186791419983
103,0.5980016589164734,0.29324981570243835
104,0.6010046005249023,0.2873663902282715
105,0.5787328481674194,0.29574576020240784
106,0.532343864440918,0.36052942276000977
107,0.49929407238960266,0.3657383918762207
108,0.5559960603713989,0.3117678463459015
109,0.5171064138412476,0.3211069107055664
110,0.6848730444908142,0.25034305453300476
111,0.5923380851745605,0.28534817695617676
112,0.6342528462409973,0.2714408338069916
113,0.5279691219329834,0.31939011812210083
114,0.5434491634368896,0.31390655040740967
115,0.6815468668937683,0.25127825140953064
116,0.5007864236831665,0.3313862979412079
117,0.6311042308807373,0.27083566784858704
118,0.525109589099884,0.41034412384033203
119,0.5017817616462708,0.44937148690223694
120,0.5474739074707031,0.30323508381843567
121,0.5230491161346436,0.3469749391078949
122,0.5570635795593262,0.3074427843093872
123,0.557022750377655,0.41847142577171326
124,0.6672852635383606,0.25928786396980286
125,0.5416135191917419,0.3360323905944824
126,0.5014668107032776,0.3855445683002472
127,0.5273657441139221,0.3288438022136688
128,0.5719397068023682,0.29578784108161926
129,0.559596836566925,0.3018321692943573
130,0.5640416145324707,0.2953495979309082
131,0.589714527130127,0.289618581533432
132,0.5440337657928467,0.43188342452049255
133,0.5950167775154114,0.2889989912509918
134,0.5515843629837036,0.3171764612197876
135,0.5609384775161743,0.3031563460826874
136,0.5287649035453796,0.3236325979232788
137,0.5888814926147461,0.2873469889163971
138,0.5698788166046143,0.30308589339256287
139,0.6302298903465271,0.27361592650413513
140,0.5224650502204895,0.3149181306362152
141,0.6742758750915527,0.25864389538764954
142,0.4984980821609497,0.36995720863342285
143,0.5754712224006653,0.2856278717517853
144,0.5131158828735352,0.4090505838394165
145,0.5258587598800659,0.31962230801582336
